통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,기타,입력대기,어반트리,충북 청주시 상당구 남일면 단재로 858,,36.564489,127.5211032,1833-3915,"(월~목) : (이용시간 3시간제한)//17:00 ~ 23:00(라스트오더 19:30)////*주말공휴일(이용시간 3시간제한)//12:00 ~ 22:30(라스트오더 19:30)////*금요일, 주말, 공휴일 연속타임 이용불가// 연속예약시 취소안내 드려요.",,,
,기타,입력대기,어스,충북 청주시 상당구 남일면 신송효촌길 117,,36.58617807,127.5059846,0507-1446-7084,매일 10:00 - 22:00,,,
,기타,입력대기,에를레프니스,강원 춘천시 동면 만천로 84,,37.88063553,127.7652301,,,,,
,기타,입력대기,에클로그,충북 청주시 상당구 남일면 효덕길 26-84,,36.58259726,127.5138348,043-297-3300,10:30 - 21:00//20:30 라스트오더,,,
,기타,입력대기,엔드 투 앤드,강원 강릉시 창해로 245,,37.78741682,128.9260163,,,,,
,기타,입력대기,엔트라포레,충북 청주시 상당구 남일면 가좌신송로 190-53,,36.56952221,127.4791754,0507-1353-7449,12:00 - 21:50//21:20 라스트오더,,,
,기타,입력대기,여울목,충북 청주시 상당구 호미로 224,,36.62788011,127.5146938,043-283-3348,11:00 - 20:30//15:00 - 17:00 브레이크타임//정기휴무 (매주 월요일),,,
,기타,입력대기,영광이네,충북 청주시 상당구 수암로 43,,36.64620538,127.4941693,0507-1478-2332,11:00 - 20:00//19:30 라스트오더,,,
,기타,입력대기,영동 32일,충북 영동군 영동읍 계산로 43-2,,36.17327715,127.7817841,043-745-1317,,,,
,기타,입력대기,영종레저,인천 중구 영종순환로 279-20,,126.5499277,37.51541534,032-751-0023,00:00~24:00,연중무휴 (바닷물이 얼 경우 단기 휴장),,2022-08-29
,기타,입력대기,예당앤다울펫,강원 춘천시 신북읍 신북로 153,,37.93926477,127.7514163,,,,,
,기타,입력대기,옛고을,충북 보은군 속리산면 법주사로 250,,36.53047392,127.8215207,043-543-3930,매일 08:30 - 20:00,,,
,기타,입력대기,옛날보리밥,충북 옥천군 옥천읍 삼양로6길 13-3,,36.30395904,127.5663259,043-731-0524,"11:00~20:00 매달 1, 3번째 일요일 휴무",,,
,기타,입력대기,오릿대진천점,충북 진천군 광혜원면 진광로 933,,36.94201621,127.4282571,043-536-8519,09:30 - 21:00//14:30 - 16:30 브레이크타임//20:00 라스트오더//매주 일요일 정기휴무,,,
,기타,입력대기,오버웨잇 강릉본점,강원 강릉시 경포로371번길 11,,37.79620112,128.8961822,,,,,
,기타,입력대기,오성당,충북 청주시 흥덕구 풍산로 55,,36.62762402,127.4362937,043-256-7197,10:30 - 20:00//19:30 라스트오더//정기휴무 (매주 일요일),,,
,기타,입력대기,오즈의마법사무인텔,충북 진천군 광혜원면 화랑길 91-1,,36.99227249,127.4364536,043-535-5354,,,,
,기타,입력대기,오창 M+,충북 청주시 청원구 오창읍 양청송대길 9-12,,36.71388871,127.4392332,043-213-2881,,,,
,기타,입력대기,오프디,강원 춘천시 충혼길44번길 22-1,,37.86195958,127.7190861,,,,,
,기타,입력대기,옥천금강올갱이,충북 옥천군 옥천읍 옥천로 1491,,36.30968496,127.5616005,043-731-4880,10:30~19:00 매주 월요일 휴무,,,
,기타,입력대기,옹골찬밥상&게르부아,충북 청주시 상당구 남일면 효촌송암1길 43,,36.58896999,127.5127067,0507-1416-2570,"10:00 - 21:00//20:00 라스트오더//매달 1, 3번째 토요일 정기 휴무",,,
,기타,입력대기,왕가마솥순두부,충북 청주시 서원구 용호로5번길 64,,36.6157983,127.4450843,043-236-8200,11:00 - 21:00//15:30 - 17:00 브레이크타임//20:30 라스트오더//매주 일요일 정기휴무,,,
,기타,입력대기,용동 큰우물,인천 중구 우현로90번길 19-13 용동큰우물,,126.6313604,37.47433752,032-760-6474,00:00~24:00,연중무휴,,2022-06-14
,기타,입력대기,용자1,충북 청주시 흥덕구 죽천로 96-19,,36.63750641,127.434258,0507-1496-0222,11:15 - 20:00//14:40 - 17:00 브레이크타임//19:40 라스트오더//- 매주 월요일 정기휴무,,,
,기타,입력대기,용흥궁,인천 강화군 강화읍 동문안길21번길 16-1,,126.4860128,37.74794921,032-930-3893,09:00~18:00,연중무휴,,2022-01-11
,기타,입력대기,우돈명가,충북 제천시 고암로14길 11,,37.15775819,128.2158117,043-652-8400,11:30 - 22:00//21:00 라스트오더//매주 일요일 정기휴무,,,
,기타,입력대기,우레정,충북 음성군 음성읍 시장로 118,,36.93787363,127.6916488,043-872-3148,12:00~21:00,,,
,기타,입력대기,우설화 청주점,충북 청주시 서원구 1순환로 886,,36.61665297,127.4692435,043-295-3300,매일 11:30 - 22:00,,,
,기타,입력대기,원뜰,충북 제천시 금성면 국사봉로26길 18,,37.06400224,128.1660373,043-648-6788,"11:00 - 20:00//16:00 - 17:00 브레이크타임//15:30 라스트오더//평일 17:00까지 영업//매달 2, 4번째 목요일 정기휴무",,,
,기타,입력대기,원조쌈밥,충북 충주시 칠금15길 11,,36.98563349,127.922887,043-845-8478,11:30 - 21:00//15:00 - 17:00 브레이크타임//매주 일요일 정기휴무,,,
,기타,입력대기,월곶돈대와 연미정,인천 강화군 강화읍 해안북로 442,,126.5111543,37.7704566,032-930-3894,00:00~24:00,연중무휴,,2022-08-01
,기타,입력대기,월악 포레스트캐빈&캠프,충북 제천시 덕산면 월악산로5길 17-144,,36.88857468,128.1465893,,,,,
,기타,입력대기,월악스타팰리스,충북 제천시 한수면 미륵송계로3길 50-57,,36.88012869,128.0803569,043-653-3655,,,,
,기타,입력대기,월화거리,강원 강릉시 경강로 2111,,37.75589591,128.8974541,033-640-5643,,,,
,기타,입력대기,웰빙왕미쌈밥,충북 제천시 봉양읍 용두대로38길 7,,37.15572898,128.1550479,043-653-5583,"11:30 - 20:30//15:00 - 17:00 브레이크타임//19:30 라스트오더//매달 2, 4, 5번째 일요일 정기 휴무",,,
,기타,입력대기,위드포레스트,충북 청주시 서원구 대림로 390-11,,36.60634458,127.441627,0507-1359-3094,10:30 - 22:00//21:30 라스트오더//매주 화요일 정기휴무,,,
,기타,입력대기,유격군백호부대전적비,인천 옹진군 백령면 백령로254번길 200,,124.7247257,37.9742697,032-899-3510,00:00~24:00,연중무휴,,2022-01-21
,기타,입력대기,유로무인텔,충북 보은군 보은읍 보청대로 1469-16,,36.48593895,127.7526952,043-543-2009,,,,
,기타,입력대기,유생촌 청주점,충북 청주시 흥덕구 신성로 6-40,,36.65110279,127.4224886,043-268-5200,11:00 - 21:00//평일 15:00 - 17:00 브레이크타임,,,
,기타,입력대기,육미천하,충북 충주시 노은면 연화2길 10,,37.04509443,127.7627594,043-857-4343,"10:00 - 21:30//21:00 라스트오더//매달 2, 4번째 월요일 정기휴무",,,
,기타,입력대기,은혜별천지,충북 충주시 사직산8길 35,,36.97086959,127.9272072,043-847-5528,11:30~21:30,,,
,기타,입력대기,의림만두국,충북 제천시 명륜로6길 7,,37.14295424,128.204304,043-646-0879,11:00 - 20:00//15:00 - 17:00 브레이크타임//19:00 라스트오더//매주 일요일 정기휴무,,,
,기타,입력대기,이건창 생가,인천 강화군 화도면 해안남로1114번길 6 이건창 생가,,126.4567111,37.61645063,032-930-3627,00:00~24:00,연중무휴,,2023-06-20
,기타,입력대기,이르레,강원 춘천시 동면 금베이길 63,,37.87620725,127.7854682,,,,,
,기타,입력대기,이른아침호숫가,충북 제천시 청풍면 청풍호로42길 53-15,,37.01920144,128.1688373,,,,,
,기타,입력대기,이월서가,충북 진천군 이월면 진안로 583-6,,36.95873299,127.3873283,0507-1308-8236,"11:30 - 18:30//17:30 라스트오더//매주 월, 화, 수 정기휴무",,,
,기타,입력대기,인경 화이트하우스,강원 철원군 갈말읍 두루미로 118,,38.18661715,127.3193848,,,,,
,기타,입력대기,인디언독,강원 춘천시 동면 만천양지길 147-1,,37.89015646,127.7695938,033-253-2250,,,,
,기타,입력대기,인제빙어축제,강원 인제군 인제읍 비봉로44번길 100,,38.06066823,128.1649537,033-460-8954,,,,
,기타,입력대기,인천 제물포고등학교 강당,인천 중구 자유공원로 58-9,,126.6238318,37.47726936,032-770-4801,00:00~24:00,연중무휴,,2024-07-11
,기타,입력대기,인천 푸른벗말,인천광역시 옹진군 북도면 신도로 577,,126.4598861,37.52864668,,,전화문의 요망,,2023-04-04
,기타,입력대기,인천역,인천 중구 제물량로 269,,126.6170898,37.47659384,1544-7788,05:00~24:20,연중무휴,,2021-12-28
,기타,입력대기,자연이주는다식,충북 보은군 속리산면 법주사로 264,,36.53133478,127.822656,043-543-8785,09:00~23:00,,,
,기타,입력대기,정선 병방치 스카이워크,강원 정선군 정선읍 병방치길 225,,37.36235936,128.6354266,033-563-4100,,,,
,기타,입력대기,제이브로,충북 청주시 상당구 단재로 439-25,,36.59257232,127.5067113,0507-1487-1529,매일 10:00 - 16:00//15:00 라스트오더,,,
,기타,입력대기,제중한식촌,충북 괴산군 청안면 청안읍내로 40,,36.77336785,127.6384153,043-836-9261,10:00 - 20:00//매주 일요일 정기휴무,,,
,기타,입력대기,제천빨간오뎅,충북 제천시 의병대로18길 2,,37.13553205,128.2119384,,09:00~24:00,,,
,기타,입력대기,제천시락국,충북 제천시 의림대로2길 16,,37.12804498,128.2071854,043-642-0207,06:00 - 19:00//14:00 - 17:00 브레이크타임//18:30 라스트오더//매주 수요일 정기휴무,,,
,기타,입력대기,준독라운지,강원 춘천시 효자로150번길 11-1,,37.87596158,127.7365618,033-254-0045,,,,
,기타,입력대기,중국성,충북 영동군 영동읍 중앙로5길 3,,36.17585664,127.7777938,043-744-4476,09:30~21:30 매주 월요일 휴무,,,
,기타,입력대기,쥐꼬리명당,충북 진천군 초평면 평화로 403-94,,36.82483422,127.5093623,043-532-6647,11:30~17:00 매주 목요일 휴무,,,
,기타,입력대기,지선생쌈촌,충북 옥천군 옥천읍 옥천로 1666-11,,36.293696,127.567427,043-733-3292,"11:00 - 21:30//매달 2,4번째 일요일 정기휴무",,,
,기타,입력대기,진수성찬,충북 옥천군 군북면 국원1길 1-1,,36.34027335,127.5891324,043-732-6627,12:00~21:00,,,
,기타,입력대기,진천 2S,충북 진천군 광혜원면 화랑3길 3,,36.99303746,127.4365636,043-535-0077,,,,
,기타,입력대기,쫄쫄호떡,충북 청주시 상당구 상당로55번길 40-1,,36.63312865,127.4884278,043-221-2208,10:10 - 19:30//19:00 라스트오더//매주 수요일 정기휴무,,,
,기타,입력대기,쭈미쭈미,충북 청주시 서원구 산미로 136,,36.60837833,127.4757202,043-293-2580,11:00 - 21:00//15:00 - 16:20 브레이크타임//20:30 라스트오더,,,
,기타,입력대기,착한식탁,충북 청주시 상당구 수영로 360,,36.63291275,127.5131648,0507-1339-1546,평일 09:00 - 19:00//토요일 17:30분 종료//매주 일요일 정기휴무,,,
,기타,입력대기,창영철로변 어울림갤러리,인천 남동구 만의골로 71,,126.7670819,37.45046296,,00:00~24:00,연중무휴,,2022-02-09
,기타,입력대기,천년향,충북 충주시 번영대로 260 (연수동),,36.98678666,127.946686,043-844-1009,11:30 - 21:00//14:30 - 16:30 브레이크타임,,,
,기타,입력대기,천리향,충북 청주시 상당구 1순환로1514번길 31,,36.62807083,127.5219554,043-288-9600,11:30 - 21:00//15:00 - 17:00 브레이크타임//20:30 라스트오더//정기휴무 (매주 화요일),,,
,기타,입력대기,천지연청주점,충북 청주시 서원구 1순환로 886,,36.61665297,127.4692435,043-295-0220,매일 11:30 - 22:00,,,
,기타,입력대기,철든오빠,"강원 철원군 갈말읍 명성로 151 1층, 오른쪽 입구",,38.14520475,127.3077003,,,,,
,기타,입력대기,철종외가,인천 강화군 선원면 철종외가길 46-1,,126.4773309,37.70497515,032-930-3627,00:00~24:00,연중무휴,,2021-12-29
,기타,입력대기,청남대 토담골,충북 청주시 상당구 문의면 문의시내로 21-1,,36.51525392,127.4977138,043-298-0081,10:30 - 20:00//16:00 - 17:00 브레이크타임//19:10 라스트오더//매주 수요일 정기휴무,,,
,기타,입력대기,청주본가 금천점,충북 청주시 상당구 수영로 273,,36.62929671,127.5051063,043-255-2002,매일 08:30 - 21:30,,,
,기타,입력대기,청주본가 남청주IC직영점,충북 청주시 서원구 남이면 청남로 889,,36.53206706,127.4260357,043-277-0613,08:00 - 20:20//20:00 라스트오더,,,
,기타,입력대기,청주본가 운천본점,충북 청주시 흥덕구 사운로 233,,36.64888805,127.4750046,043-271-6080,"매일 08:00 - 20:30//20:00 라스트오더//- 명절 전,당일 휴무",,,
,기타,입력대기,청주본가 증평점,충북 증평군 증평읍 삼보로7길 32,,36.78263375,127.5790803,043-836-5545,10:00~22:00,,,
,기타,입력대기,청풍미가,충북 청주시 상당구 문의면 문의시내2길 9-14,,36.51854116,127.498503,0507-1400-8805,매일 11:00 - 21:00//15:00 - 17:00 브레이크타임,,,
,기타,입력대기,청풍황금송어,충북 제천시 금성면 청풍호로39길 25,,37.03005782,128.1802416,0507-1335-4769,10:00~20:50,,,
,기타,입력대기,청해랑,충북 청주시 서원구 1순환로 1056,,36.60540726,127.4841191,043-292-4357,매일 11:30 - 22:00//15:00 - 17:00 브레이크타임,,,
,기타,입력대기,체크이스트,강원 강릉시 강변북길 153,,37.76619051,128.9129247,,,,,
,기타,입력대기,초이랑,강원 춘천시 신북읍 배후령길 11,,37.93093459,127.7816213,033-252-5556,,,,
,기타,입력대기,초정예강우렁쌈밥,충북 청주시 청원구 내수읍 초정2길 37-12,,36.72281342,127.6030138,043-212-7912,매일 10:30 - 19:00,,,
,기타,입력대기,초한지 벽화거리,인천 중구 제물량로232번길 23,,126.6202124,37.47480227,032-760-6453,00:00~24:00,연중무휴,,2022-06-14
,기타,입력대기,추암대게,강원 동해시 촛대바위길 18,,37.47780164,129.1588039,,,,,
,기타,입력대기,춘천 물레길,강원 춘천시 스포츠타운길 113-1,,37.85496429,127.6857679,,,,,
,기타,입력대기,춘천 반려동물 페스티벌,강원 춘천시 서면 박사로 854 강원정보문화산업진흥원,,37.89306106,127.6918926,,,,,
,기타,입력대기,충렬사,인천 강화군 선원면 충렬사로 232,,126.4663316,37.7263388,032-930-3627,00:00~24:00,연중무휴,,2022-01-24
,기타,입력대기,충주야생화와 고택나들이,충북 충주시 살미면 중원대로 2220,,36.89573558,127.9804841,,,,,
,기타,입력대기,취팔선객잔,충북 청주시 서원구 1순환로 1029,,36.60776327,127.4814945,0507-1402-4798,11:00 - 22:00//15:00 - 16:30 브레이크타임//21:00 라스트오더,,,
,기타,입력대기,카사데인제,강원 인제군 남면 신남로 17-93,,37.96077911,128.0720259,,,,,
,기타,입력대기,카우보이그릴,충북 제천시 청풍면 학현소야로 415-24,,37.01357687,128.2257757,0507-1325-3510,12:00 - 20:00//15:30 - 17:00 브레이크타임,,,
,기타,입력대기,커멍커멍,강원 춘천시 동산면 새술막길 691,,37.78615965,127.7560853,033-262-0599,,,,
,기타,입력대기,컨트리하우스,충북 청주시 상당구 목련로214번길 40,,36.60528405,127.5260332,0507-1351-0564,10:00 - 22:00//21:30 라스트오더,,,
,기타,입력대기,코다리 아저씨,충북 음성군 음성읍 용광로 159-8,,36.95212831,127.6819292,043-873-3200,"11:00 - 20:00//15:00 - 17:00 브레이크타임//매달 1, 4번째 토요일 정기휴무",,,
,기타,입력대기,콩가내,충북 청주시 청원구 주성로 61,,36.66783644,127.4743096,043-217-2996,10:30 - 21:00//15:30 - 16:30 브레이크타임//20:00 라스트오더,,,
,기타,입력대기,쿠치나,강원 철원군 서면 와수로110번안길 43,,38.23714903,127.4382294,033-455-5425,,,,
,기타,입력대기,쿠키멍스터,강원 춘천시 춘천로185번길 15 1층,,37.87775911,127.7340229,,,,,
,기타,입력대기,크렘미엘,강원 원주시 화실건너들길 22,,37.34513121,127.9816619,,,,,
,기타,입력대기,키크러스 강릉점,강원 강릉시 창해로14번길 48-1,,37.77081561,128.9495741,,,,,
,기타,입력대기,탁사정다리골,충북 제천시 봉양읍 제원로 483,,37.16696443,128.1047648,043-644-2232,08:00 - 15:00//매주 화요일 정기휴무,,,
,기타,입력대기,테라스의아침,강원 홍천군 서면 팔봉강변길 217 테라스의아침카페,,37.69713728,127.7103616,,,,,
,기타,입력대기,토방촌,충북 증평군 증평읍 초중11길 11,,36.7808258,127.5746893,043-836-2244,09:00 - 20:50//14:30 - 16:30 브레이크타임//19:50 라스트오더//매주 일요일 정기휴무,,,
,기타,입력대기,토우촌,충북 보은군 내북면 남부로 6384,,36.58432298,127.6737204,043-542-9960,07:00 - 22:00//매달 3번째 일요일 정기 휴무,,,
,기타,입력대기,토지,충북 증평군 증평읍 초정약수로 1039,,36.73180529,127.6144022,043-838-4639,11:00 - 21:00//19:30 라스트오더//매주 화요일 정기휴무,,,
,기타,입력대기,통일사,인천 옹진군 영흥면 영흥로722번길 146,,126.4610079,37.27081232,032-886-7529,00:00~24:00,연중무휴,,2021-12-29
,기타,입력대기,트리브링,충북 청주시 서원구 남이면 청남로 1388-36,,36.56710428,127.453153,0507-1444-7566,"10:00 - 22:00//21:00 라스트오더//- 연중무휴, 라스트오더 21:00",,,
,기타,입력대기,패티김 강릉,"강원 강릉시 난설헌로 201, 1층",,37.79121422,128.9117993,,,,,
,기타,입력대기,퍼피쿵,강원 춘천시 안마산로 34-17,,37.8567333,127.7202741,,,,,
,기타,입력대기,페트라,충북 청주시 흥덕구 2순환로 626,,36.66117614,127.4543365,0507-1350-1812,매일 10:00 - 22:00//21:30 라스트오더,,,
,기타,입력대기,평화의 댐,강원 화천군 화천읍 평화로 3481-18,,38.21366506,127.8461595,033-480-1528,,,,
,기타,입력대기,포레스트 리솜,충북 제천시 백운면 금봉로 365,,37.15770559,128.0463787,043-649-6000,,,,
,기타,입력대기,포레스트힐링캠프,충북 단양군 가곡면 새밭로 240,,37.00878251,128.4042869,0507-1316-3512,,,,
,기타,입력대기,포레시안,충북 청주시 상당구 산성로 643,,36.65382597,127.546495,043-223-6727,10:00 - 20:30//20:00 라스트오더,,,
,기타,입력대기,포레포라,충북 옥천군 군북면 감로길 24-9,,36.34642315,127.5261866,0507-1359-4711,11:00~21:00,,,
,기타,입력대기,폴라리스무인텔,충북 진천군 초평면 구정로 111,,36.7745799,127.5172567,0507-1434-8095,,,,
,기타,입력대기,푸르댕댕,충북 청주시 서원구 남이면 구암길 6-17,,36.59006529,127.4076041,0507-1316-6433,11:00 - 21:00//정기휴무 (매주 화요일),,,
,기타,입력대기,풀문,충북 청주시 상당구 수암로 46-8,,36.64647956,127.4947847,043-224-3577,매일 10:30 - 24:00//23:30 라스트오더,,,
,기타,입력대기,풍미당,충북 옥천군 옥천읍 중앙로 23-1,,36.29971212,127.5677606,043-732-1827,09:00~18:30//매주 월요일 정기휴무,,,
,기타,입력대기,프레이밍,충북 청주시 상당구 낭성면 목련로 838-9,,36.64415395,127.5576904,0507-1339-1312,09:30 - 21:30//21:00 라스트오더,,,
,기타,입력대기,프리메라1,충북 청주시 상당구 미원면 괴산로 1856,,36.6874952,127.7158681,0507-1425-2827,,,,
,기타,입력대기,프리미엄 무인텔 고야,충북 청주시 상당구 무심동로372번길 19,,36.63427148,127.4850265,0507-1362-0242,,,,
,기타,입력대기,피앤비코,강원 강릉시 창해로14번길 22-1,,37.77244957,128.9473991,033-651-2600,,,,
,기타,입력대기,핑크깡통,강원 철원군 서면 금강로 7651,,38.20173749,127.421172,033-458-0014,,,,
,기타,입력대기,하나위,충북 단양군 단양읍 삼봉로 264,,36.98025798,128.3685527,043-422-9927,11:00 - 21:00//15:00 - 17:00 브레이크타임//20:10 라스트오더//매주 월요일 정기휴무,,,
,기타,입력대기,하남미가,충북 충주시 산척면 인등로 229-8,,37.07434871,127.9868685,043-854-7744,10:30 - 20:30//19:30 라스트오더,,,
,기타,입력대기,하얀여울캠프,강원 영월군 무릉도원면 무릉법흥로 932,,37.34028551,128.2805875,,,,,
,기타,입력대기,하이원 펫클럽,강원 정선군 하이원길 424 힐콘도 D동,,37.20722138,128.8368354,,,,,
,기타,입력대기,하일,충북 청주시 상당구 상당로91번길 2,,36.63648466,127.4900666,0507-1406-0002,월 : 정기휴무 (매주 월요일)//화~토 : 11:00 - 20:00//일 : 11:00 - 19:00,,,
,기타,입력대기,하조대아름들,강원 양양군 현북면 검소길 111,,38.00799846,128.6917219,033-672-5955,,,,
,기타,입력대기,하쿠나마타타,강원 삼척시 근덕면 삼척로 2246,,37.28823325,129.29906,033-575-7319,,,,
,기타,입력대기,한상,충북 청주시 흥덕구 가포산로 200,,36.61483339,127.4211805,0507-1359-4547,11:00 - 21:00//15:00 - 17:00 브레이크타임//20:00 라스트오더,,,
,기타,입력대기,한중원 쉼터,인천 중구 차이나타운로59번길 12,,126.6186799,37.47400896,032-760-6477,00:00~24:00,연중무휴,,2022-06-15
,기타,입력대기,한천마당,충북 진천군 덕산읍 덕금로 784,,36.91101096,127.5047909,043-536-5000,09:00~21:00,,,
,기타,입력대기,할리스충북오송점,충북 청주시 흥덕구 오송읍 만수1길 3,,36.62305907,127.3271871,043-239-0075,매일 09:00 - 22:00,,,
,기타,입력대기,해성,충북 증평군 증평읍 충청대로 1603,,36.77806272,127.5667692,043-838-3939,매일 11:00 - 21:00,,,
,기타,입력대기,행복한참코다리(가경점),충북 청주시 흥덕구 서현중로 57,,36.62341562,127.4283284,0507-1339-2022,10:00 - 21:00//매주 월요일 정기휴무,,,
,기타,입력대기,헤이춘천,강원 춘천시 남춘로 49,,37.86535614,127.7321769,033-243-5566,,,,
,기타,입력대기,호불사,인천 연수구 청룡로 80,,126.6585412,37.42169688,032-834-8904,00:00~24:00,연중무휴,,2024-08-08
,기타,입력대기,홀리데이인스위트,강원 평창군 대관령면 솔봉로 325,,37.65925417,128.6840107,033-339-0000,,,,
,기타,입력대기,홍시,강원 홍천군 서면 팔봉산로 96,,37.64920936,127.6522347,,,,,
,기타,입력대기,화이트크로우 탭하우스,강원 강릉시 관솔길12번길 14-3,,37.73997682,128.8676215,,,,,
,기타,입력대기,화이트클라우드,강원 원주시 판부면 백운정윗길 27,,37.28883077,127.9375892,033-765-0999,,,,
,기타,입력대기,황금들,충북 제천시 의림대로4길 10,,37.13054922,128.2076651,043-645-1729,12:00~21:30,,,
,기타,입력대기,황금밥상,충북 제천시 의림대로47길 12,,37.17667422,128.2091253,043-652-3655,11:00 - 20:00//19:30 라스트오더//매주 수요일 정기휴무,,,
,기타,입력대기,황미방앗간,충북 청주시 상당구 1순환로1480번길 11-12,,36.62454271,127.5204768,043-295-7777,11:00 - 21:00//15:00 - 17:00 브레이크타임//20:00 라스트오더,,,
,기타,입력대기,황부자,충북 증평군 증평읍 가장골1길 6,,36.77686766,127.5744561,043-836-1415,10:00~21:00,,,
,기타,입력대기,황쏘가리,충북 옥천군 동이면 조령2길 1,,36.27992267,127.6706158,043-733-6606,09:30~21:00,,,
,기타,입력대기,황제시래기명태조림,충북 증평군 증평읍 인삼로 75,,36.78872915,127.5783783,0507-1326-8934,11:00~21:30,,,
,기타,입력대기,황태명가,충북 음성군 음성읍 중앙로 58,,36.92937919,127.6894969,043-873-4053,06:30 - 19:00//18:30 라스트오더//매주 토요일 정기휴무,,,
,기타,입력대기,흙에서,충북 청주시 서원구 산미로 116,,36.60716327,127.4735644,043-284-4225,11:30 - 21:00//15:00 - 17:00 브레이크타임//20:30 라스트오더,,,
,기타,입력대기,흥륜사,인천 연수구 청량로70번길 40-17,,126.6593583,37.41679033,032-832-1133,00:00~24:00,연중무휴,,2024-08-08
,기타,입력대기,히포코코,강원 춘천시 중앙로67번길 9,,37.87881136,127.7272206,,,,,
,기타,입력대기,힐링하시개,강원 평창군 봉평면 안흥동길 132-7,,37.58625753,128.3082477,,,,,
,기타,,국립현대미술관 과천관,경기도 과천시 광명로 313,경기도 과천시 막계동 산 58-4,37.43100343,127.01993,02-2188-6114,화~일 10:00~18:00,"1월1일, 매주 월요일",해당없음,2025-03-24
