통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,숙박및여행,숙박,영흥도 바닷가펜션,인천광역시 옹진군 영흥면 영흥로757번길 45,인천광역시 옹진군 영흥면 내리 1626-15,37.27110586,126.449162,0507-1356-8803,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,예다움,경상남도 산청군 단성면 지리산대로 2901-6,,35.27370876,127.9367784,,,,,2024-11-27
,숙박및여행,숙박,예단포선착장,인천광역시 중구 예단포1로 2-10 (운북동),,126.5024321,37.53143599,,00:00 ~ 24:00,없음,,2024-03-21
,숙박및여행,숙박,예쁜모텔,충북 청주시 상당구 월평로184번길 85,,36.60786899,127.5032371,043-294-2337,,,,
,숙박및여행,숙박,옐로우라이트하우스,부산광역시 수영구 광안해변로370번길 9-32,(민락동),35.15678524,129.134313,,,,,2024-11-27
,숙박및여행,숙박,옛날에금잔디,인천광역시 강화군 내가면 강화서로225번길 18-1,,37.71612359,126.3892096,010-6216-5598,,,,2025-01-20
,숙박및여행,숙박,오뉴월펜션,울산광역시 북구 구남2길 23,울산광역시 북구 신현동 352,35.59079848,129.43082,052-294-9798,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,오늘스테이,서울특별시 영등포구 신풍로 72-5 (신길동),,37.49982751,126.9142454,010-3981-0251,,,,2024-07-31
,숙박및여행,숙박,오늘은바다 애견펜션,강원 강릉시 사천면 해안로 904-11,,37.83192392,128.875829,,,,,
,숙박및여행,숙박,오늘하루 스파펜션,경기도 가평군 상면 수목원로386번길 17,경기도 가평군 상면 행현리 642-6,37.74772764,127.351857,050-5356-9630,매일 15:00~11:00,연중무휴,5KG 미만,2022-11-30
,숙박및여행,숙박,오늘호텔,충북 청주시 상당구 남사로79번길 24,,36.63296887,127.4841699,043-223-8477,,,,
,숙박및여행,숙박,오래된 숲(송산),전라남도 장흥군 장흥읍 송산길 59,,34.65303556,126.8901667,010-5239-1592,,,,2024-11-28
,숙박및여행,숙박,오류헌,경상북도 안동시 임하면 기르마제길 18-15,,36.51951516,128.8668397,054-822-2704,,,,2024-12-19
,숙박및여행,숙박,오블리펜션,경기도 가평군 상면 임초밤안골로 251,경기도 가평군 상면 임초리 615-1,37.75005997,127.364253,,매일 15:00~11:00,연중무휴,12kg 이하,2022-11-30
,숙박및여행,숙박,오션투유리조트 속초설악비치 호텔앤콘도,강원특별자치도 고성군 죽왕면 삼포해변길 9,,38.3171459,128.5310378,1666-1243,,,,2026-01-05
,숙박및여행,숙박,오송스테이,충북 청주시 흥덕구 오송읍 봉산2길 76-9,,36.62298106,127.3230481,043-232-0111,,,,
,숙박및여행,숙박,오아시스모텔,충북 청주시 흥덕구 경산로9번길 9,,36.62377991,127.4330495,0507-1445-3425,,,,
,숙박및여행,숙박,오크우드 프리미어 인천,인천광역시 연수구 컨벤시아대로 165,,37.38919391,126.6444564,,,,,2025-11-17
,숙박및여행,숙박,오크카운티펜션,강원 원주시 지정면 구재로 352-4,,37.41347341,127.8040842,,,,,
,숙박및여행,숙박,오테힐펜션,충북 괴산군 괴산읍 자연식품1길 20,,36.84106885,127.8229663,,,,,
,숙박및여행,숙박,오투리조트,강원 태백시 서학로 861,,37.17067232,128.9480838,033-580-7000,,,,
,숙박및여행,숙박,오핑펜션,강원 양양군 강현면 뒷나루2길 24-1,,38.12807794,128.6243134,,,,,
,숙박및여행,숙박,오해피펜션,강원도 평창군 방림면 감동지길 116-17,강원도 평창군 방림면 계촌리 2217,37.48021716,128.274891,033-332-0016,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,옥산장날순대,충북 청주시 흥덕구 옥산면 청주역로 653-7,,36.66545533,127.3732853,043-260-4944,07:00 - 21:00,,,
,숙박및여행,숙박,옥천관광호텔,충북 옥천군 옥천읍 옥천로 1553,,36.30447772,127.5643531,043-731-2435,,,,
,숙박및여행,숙박,옥천민박,충북 옥천군 동이면 적하길 208-146,,36.27611617,127.6525568,,,,,
,숙박및여행,숙박,옥타곤펜션,인천광역시 강화군 선원면 더리미길 33-27,인천광역시 강화군 선원면 신정리 347-1,37.72052337,126.511862,,매일 15:00~11:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,옥화9경달천펜션,충북 청주시 상당구 미원면 운암옥화길 191,,36.60484588,127.695333,0507-1465-0126,,,,
,숙박및여행,숙박,옥화용소절경펜션,충북 청주시 상당구 미원면 운암옥화길 257,,36.61003152,127.698593,043-225-8811,,,,
,숙박및여행,숙박,옥희와인 게스트하우스,"경기도 안양시 동안구 관양로 279 (관양동, 삼우빌라)",303호,37.39814319,126.9754927,0507-1338-3925,,,,2024-08-19
,숙박및여행,숙박,온달스테이펜션,충북 단양군 영춘면 남천2길 5-11,,37.05510433,128.5028458,0507-1428-8199,,,,
,숙박및여행,숙박,온새미한옥,경상북도 경주시 포석로1050번길 8-6 (황남동),,35.83424383,129.2101319,0507-1364-1437,,,,2024-08-19
,숙박및여행,숙박,온유랑,경기도 양평군 청운면 몰운고갯길 306-11,,37.51662424,127.7574684,010-9497-8921,,,,2025-10-23
,숙박및여행,숙박,올레낭,제주특별자치도 제주시 애월읍 장소로 205,제주특별자치도 제주시 애월읍 소길리 766,33.43484435,126.379982,064-799-2384,정보없음,정보없음,모두 가능,2022-11-30
,숙박및여행,숙박,올레펜션,경상북도 포항시 북구 청하면 해안로2414번길 15-15,경상북도 포항시 북구 청하면 월포리 90,36.20745902,129.371304,054-284-0225,매일 15:00~11:00,연중무휴,12kg 이하,2022-11-30
,숙박및여행,숙박,올레하우스,제주특별자치도 제주시 구좌읍 덕행로 450-23,제주특별자치도 제주시 구좌읍 행원리 3433-24,33.51327037,126.778444,064-783-1152,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,올리브영 AK& 기흥점,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 힐스테이트 기흥), 1층",,37.27484277,127.1187785,,,,,2026-02-14
,숙박및여행,숙박,올리브영 AK금정점,"경기도 군포시 엘에스로 143 (금정동, 힐스테이트 금정역), 1층",,37.37285003,126.9449233,,,,,2026-02-13
,숙박및여행,숙박,올리브영 구로호텔점,서울특별시 구로구 디지털로32길 72 (구로동),베스트웨스턴구로호텔,37.4831837,126.8988567,02-867-5290,,,,2026-02-14
,숙박및여행,숙박,올리브영 녹번역점,"서울특별시 은평구 은평로 240 (응암동, 힐스테이트녹번역), B3층",,37.60042147,126.9349481,,,,,2026-02-14
,숙박및여행,숙박,올리브영 우장산역점,"서울특별시 강서구 강서로 242 (화곡동, 강서힐스테이트)",,37.5471645,126.836797,02-2699-4914,,,,2026-02-14
,숙박및여행,숙박,올리브영 인천갈산점,"인천광역시 부평구 주부토로249번길 17 (갈산동, 부평지웰에스테이트)",,37.51693668,126.7262373,,,,,2026-02-14
,숙박및여행,숙박,올리브영 평택고덕브리티시점,"경기도 평택시 고덕국제대로 77 (고덕동, 힐스테이트 고덕 센트럴)",,37.04435592,127.041883,,,,,2026-02-14
,숙박및여행,숙박,올리브펜션,강원 동해시 일출로 369,,37.57391445,129.1167065,033-532-2563,,,,
,숙박및여행,숙박,올인모텔,충북 청주시 청원구 오창읍 과학산업4로 8-8,,36.69701362,127.4210252,043-216-7575,,,,
,숙박및여행,숙박,옹기장터,충북 충주시 연수양지말길 6,,36.99417305,127.9426735,043-848-8136,"11:00 - 21:00//15:00 - 16:00 브레이크타임//20:00 라스트오더//토, 일요일 브레이크타입 없음",,,
,숙박및여행,숙박,옹진 펜션바다풍경,인천광역시 옹진군 북도면 장봉로238번길 37,인천광역시 옹진군 북도면 장봉리 144-5,37.53272389,126.369644,,매일 14:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,와모텔,충북 청주시 청원구 내덕로27번길 21,,36.6576343,127.4828455,0507-1352-6098,,,,
,숙박및여행,숙박,완도 리베라펜션,전라남도 완도군 신지면 신지로 415,전라남도 완도군 신지면 신리 530-18,34.33542702,126.81238,0507-1310-4445,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,완도 용현이네 펜션,전라남도 완도군 신지면 대곡길 79-152,전라남도 완도군 신지면 대곡리 1497,34.34271973,126.818853,,매일 14:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,완주 델루나펜션,전라북도 완주군 소양면 송광수만로 169,전라북도 완주군 소양면 황운리 1-10,35.87641538,127.244166,063-246-7134,매일 15:30~11:00,연중무휴,10kg 이하,2022-11-30
,숙박및여행,숙박,완주 들꽃펜션,전라북도 완주군 운주면 대둔산로 2100-8,전라북도 완주군 운주면 산북리 405,36.10465037,127.336136,,매일 14:00~12:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,외도 펠리스 펜션,경상남도 거제시 일운면 와현로 58,경상남도 거제시 일운면 와현리 398,34.81512844,128.708029,,매일 15:00~11:00,연중무휴,5kg 이하,2022-11-30
,숙박및여행,숙박,우도봉 펜션,제주특별자치도 제주시 우도면 영일길 156-32,제주특별자치도 제주시 우도면 연평리 235,33.50000002,126.96742,0507-1476-8021,매일 15:00~10:00,연중무휴,소형/중형,2022-11-30
,숙박및여행,숙박,우두리 포펫 펜션,전라남도 여수시 돌산읍 돌산로 3508,전라남도 여수시 돌산읍 우두리 702-20,34.72526521,127.747329,0507-1462-7174,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,우리바다펜션,제주특별자치도 서귀포시 표선면 민속해안로149번길 2,제주특별자치도 서귀포시 표선면 표선리 2383,33.3082858,126.815451,064-787-9595,정보없음,정보없음,해당없음,2025-03-24
,숙박및여행,숙박,우성펜션,인천광역시 강화군 삼산면 삼산북로806번길 92-40,인천광역시 강화군 삼산면 하리 50-31,37.73082196,126.293718,032-932-6907,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,우인펜션민박,충북 괴산군 칠성면 쌍곡로1길 36,,36.75180329,127.8985306,0507-1311-6541,,,,
,숙박및여행,숙박,우키하우스,제주특별자치도 제주시 조천읍 신촌5길 56,제주특별자치도 제주시 조천읍 신촌리 2019-1,33.53780665,126.621987,,정보없음,정보없음,소형,2022-11-30
,숙박및여행,숙박,울산 간절곶 등대펜션,울산광역시 울주군 서생면 솔알길 22-12,울산광역시 울주군 서생면 나사리 458-6,35.353607,129.346331,052-238-1930,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,월드니스 글램핑장,강원 영월군 무릉도원면 도원운학로 475-10,,37.29993249,128.220668,,,,,
,숙박및여행,숙박,월드스카이호텔,강원 속초시 청초호반로 267,,38.20113028,128.5864637,,,,,
,숙박및여행,숙박,월송솔머리펜션,경상북도 울진군 평해읍 월송길 68-14,경상북도 울진군 평해읍 월송리 788-1,36.73525817,129.461258,,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,월인당,전라남도 영암군 모정1길 37-11,,34.77778359,126.612377,061-471-7675,,,,2025-03-28
,숙박및여행,숙박,월출산 청풍명월,전라남도 영암군 군서면 월암길 116-29,,34.76987685,126.6545568,,,,,2024-11-27
,숙박및여행,숙박,웰빙황토골펜션,충북 청주시 상당구 미원면 옥화1길 103-40,,36.63144682,127.6968704,0507-1406-1099,,,,
,숙박및여행,숙박,위드멍,경기도 가평군 상면 수목원로 417-17,경기도 가평군 상면 행현리 622-10,37.74462358,127.353953,050-5765-0696,매일 15:00~11:00,연중무휴,7kg 이하,2022-11-30
,숙박및여행,숙박,위드스테이호텔,충북 청주시 상당구 남사로83번길 36-10,,36.63321142,127.485019,0507-1429-2224,,,,
,숙박및여행,숙박,위클라드 애견 풀빌라,경상북도 경주시 외동읍 죽동길 160-100,,35.74120337,129.3065789,,,,,2024-07-31
,숙박및여행,숙박,위클라드 애견 풀빌라,경상북도 경주시 외동읍 죽동길 160-102,경상북도 경주시 외동읍 죽동리 396-1,35.74124402,129.307021,0507-1478-0721,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,위플독 펜션,인천광역시 강화군 길상면 해안남로 368-18,인천광역시 강화군 길상면 장흥리 287-8,37.60669859,126.514193,0507-1372-2808,매일 15:00~11:00,연중무휴,12kg 이하,2022-11-30
,숙박및여행,숙박,유니애견풀빌라,경상북도 포항시 북구 송라면 해안로 2841,경상북도 포항시 북구 송라면 방석리 110,36.23449599,129.381013,,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,유선재,경기도 양평군 양동면 장만대길 89-11,유선재,37.49051248,127.7092929,0507-1344-4366,,,,2024-12-18
,숙박및여행,숙박,유알풀빌라펜션,강원 원주시 지정면 지정로 912-1,,37.35812207,127.8000348,,,,,
,숙박및여행,숙박,유에프오 펜션,제주특별자치도 제주시 애월읍 애월해안로 765,제주특별자치도 제주시 애월읍 구엄리 505,33.4855024,126.38184,064-744-0600,매일 16:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,유원게스트하우스,대구광역시 남구 앞산순환로93길 48,(대명동),35.83430976,128.5753099,010-9511-5673,,,,2025-10-23
,숙박및여행,숙박,유토피아펜션,경상북도 경주시 윗동천안길 75-6,경상북도 경주시 동천동 2,35.84761586,129.244434,054-749-6720,매일 15:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,으지네민박,강원 평창군 진부면 탑동길 108-16,,37.69467891,128.5597841,,,,,
,숙박및여행,숙박,은혜당,경상북도 영덕군 축산면 상원길 109-24,,36.5076045,129.4007483,,,,,2024-11-27
,숙박및여행,숙박,을왕리 스와니펜션,인천광역시 중구 을왕로 14-13,인천광역시 중구 을왕동 755-35,37.44678751,126.374106,0507-1314-2434,매일 15:00~11:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,을왕리 어울림펜션,인천광역시 중구 용유서로348번길 11-8,인천광역시 중구 을왕동 783-3,37.44974068,126.374047,032-747-0170,매일 15:00~11:00,연중무휴,4kg 미만,2022-11-30
,숙박및여행,숙박,을왕리 에버뷰 펜션,인천광역시 중구 용유서로348번길 16,인천광역시 중구 을왕동 762-100,37.4499107,126.375138,,매일 15:00~11:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,음성 MK호텔,충북 음성군 금왕읍 응천서길45번길 12,,36.99259731,127.5932486,043-878-8505,,,,
,숙박및여행,숙박,음성관광호텔,충북 음성군 음성읍 음성로 194,,36.93264041,127.6717659,043-873-8882,,,,
,숙박및여행,숙박,이몽기가 펜션,인천광역시 옹진군 영흥면 영흥로757번길 120,인천광역시 옹진군 영흥면 내리 1688-2,37.26899494,126.447791,0507-1406-1227,매일 15:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,이스파펜션,강원 속초시 영랑해안길 159,,38.21650286,128.5953558,,,,,
,숙박및여행,숙박,이에스호텔,충북 청주시 청원구 내덕로8번길 5,,36.65544593,127.482265,043-254-6969,,,,
,숙박및여행,숙박,이지 펜션,경기도 가평군 가평읍 태봉두밀로 269-119,경기도 가평군 가평읍 두밀리 2-22,37.81524693,127.466588,050-5356-9666,매일 15:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,인스턴트호텔,강원특별자치도 양양군 현남면 동산큰길 80,층,37.98131992,128.7572889,010-3087-8881,,,,2025-09-24
,숙박및여행,숙박,인제스피디움,강원특별자치도 인제군 기린면 상하답로 130,,38.00120868,128.2950635,1644-3366,,,,2025-10-28
,숙박및여행,숙박,인천 라온제나힐 펜션,인천광역시 옹진군 영흥면 영흥북로 374-16,인천광역시 옹진군 영흥면 내리 725-51,37.28112418,126.488758,0507-1304-8974,매일 15:00~11:00,연중무휴,13kg 이하,2022-11-30
,숙박및여행,숙박,인천문학경기장(인천월드컵경기장),인천 미추홀구 매소홀로 618,,126.6864606,37.43654516,032-455-2677,경기에 따라 상이,연중무휴,,2022-06-14
,숙박및여행,숙박,일라이트 휴양빌리지,충북 영동군 영동읍 영동힐링로 110,,36.15557747,127.7858586,043-745-8925,,,,
,숙박및여행,숙박,일라이트호텔,충북 영동군 영동읍 영동힐링로 159,,36.15698135,127.7903737,043-740-0001,,,,
,숙박및여행,숙박,임실 달빛이 머무는 펜션,전라북도 임실군 운암면 운정길 110,전라북도 임실군 운암면 운정리 220-71,35.58779064,127.102382,063-222-6276,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,자바호텔,충북 청주시 흥덕구 풍년로205번길 1,,36.62984292,127.4302586,043-235-7331,,,,
,숙박및여행,숙박,자연담은(자연담은펜션),전라남도 여수시 돌산읍 돌산로 3086,,34.69842309,127.7629058,010-3628-6337,,,,2024-11-27
,숙박및여행,숙박,자연블루베리가족펜션,경상남도 거제시 장목면 소계길 2,경상남도 거제시 장목면 외포리 1170-3,34.9377945,128.712799,0507-1382-3687,매일 14:30~11:30,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,자월도 섬이야기펜션,인천광역시 옹진군 자월면 자월서로 496,인천광역시 옹진군 자월면 자월리 1531,37.26670473,126.285178,,매일 13:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,작은 통나무집,강원도 평창군 방림면 월암길 41-7,강원도 평창군 방림면 계촌리 1988,37.45974629,128.27069,0507-1406-7670,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,작은행복 펜션,경상북도 포항시 북구 흥해읍 해안로 1727,경상북도 포항시 북구 흥해읍 오도리 255,36.1572254,129.396017,054-262-7002,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,잔원유림 풀빌라,경기도 양평군 단월면 섬이길 216,,37.62528352,127.5884305,0507-1458-8487,,,,2024-12-18
,숙박및여행,숙박,장계향문화체험교육원,경상북도 영양군 석보면 두들마을1길 42,,36.56436499,129.1262931,054-680-6444,,,,2024-03-24
,숙박및여행,숙박,장미여관,충북 청주시 청원구 내덕로 22,,36.65610262,127.4832778,043-224-0305,,,,
,숙박및여행,숙박,장발장 펜션,경기도 포천시 일동면 사기막길 224,경기도 포천시 일동면 화대리 195,37.96015699,127.352629,031-533-3345,매일 15:00~12:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,장사도펜션,경상남도 통영시 산양읍 산양중앙로 320,경상남도 통영시 산양읍 신전리 620-44,34.79560943,128.416383,055-649-7272,매일 15:00~11:00,연중무휴,소형/중형,2022-11-30
,숙박및여행,숙박,장수가,충북 제천시 의림대로44길 5,,37.16359772,128.2122543,0507-1385-8961,매일 11:30 - 20:30//15:00 - 17:00 브레이크타임,,,
,숙박및여행,숙박,장수밥상,충북 충주시 산척면 충원대로 1677,,37.07274443,127.9316657,043-854-1331,10:00~20:00,,,
,숙박및여행,숙박,장수촌,충북 제천시 용두대로 359,,37.15453201,128.1815855,043-651-3535,11:00 - 20:30//매주 화요일 정기휴무,,,
,숙박및여행,숙박,장수촌 본점,충북 충주시 충원대로 56,,36.94314972,127.9121005,043-851-9380,"매일 11:00 - 21:00//15:30 - 16:30 브레이크타임//15:00, 20:30 라스트오더",,,
,숙박및여행,숙박,장용산 원두막 펜션,충북 옥천군 군서면 장령산로 384,,36.25318443,127.5449781,043-733-3274,,,,
,숙박및여행,숙박,쟈스민호텔,충북 청주시 청원구 내수읍 내수학평길 78,,36.72593266,127.540501,043-214-1901,,,,
,숙박및여행,숙박,저스트스테이호텔충북대점,충북 청주시 서원구 내수동로 123-7,,36.63450595,127.4609205,0507-1494-8344,,,,
,숙박및여행,숙박,전망대펜션,전북특별자치도 무주군 적상면 개안길 21,,35.9654598,127.7120382,010-4484-3301,,,,2025-10-23
,숙박및여행,숙박,전주 메이드 호텔,전라북도 전주시 덕진구 산정2길 12-8,전라북도 전주시 덕진구 산정동 871-2,35.83732954,127.169776,063-247-1616,정보없음,정보없음,소형/중형,2022-11-30
,숙박및여행,숙박,전주 인터네셔널 게스트하우스,전라북도 전주시 덕진구 동부대로 694-8,전라북도 전주시 덕진구 우아동3가 745-84,35.85079129,127.160759,0507-1447-8807,정보없음,정보없음,해당없음,2025-03-24
,숙박및여행,숙박,전주하숙,전북특별자치도 전주시 완산구 풍남문2길 98-6 (전동3가),,35.8139115,127.1446732,063-283-2100,,,,2024-07-31
,숙박및여행,숙박,전통꽃게장,충북 청주시 흥덕구 주현로41번길 19,,36.64442109,127.4579237,043-271-1451,11:30 - 22:00//평일 15:30 - 17:30 브레이크타임//- 매달 1번째 화요일 정기휴무,,,
,숙박및여행,숙박,정관장 부평역점,"인천광역시 부평구 경원대로 1366 (부평동), 스테이션타워 1층",,37.49098775,126.720636,,,,,2026-02-16
,숙박및여행,숙박,정선황토펜션,강원 정선군 정선읍 병방치길 35-18 정선황토펜션,,37.37525603,128.6459859,,,,,
,숙박및여행,숙박,정원이예쁜 독채 펜션,전라남도 여수시 학동서4길 39 (학동),,34.76372507,127.6580577,"0507-1375-7527, 010-5691-7527",,,,2024-07-31
,숙박및여행,숙박,정읍 나의살던고향은,전라북도 정읍시 입암면 정읍남로 625-3,전라북도 정읍시 입암면 단곡리 201-1,35.51580748,126.797227,063-534-9616,매일 15:00~11:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,제이원호텔,충북 청주시 청원구 오창읍 중부로 806,,36.71471857,127.4392265,043-249-7777,,,,
,숙박및여행,숙박,제이호텔,충북 청주시 상당구 월평로184번길 57,,36.60888266,127.5027909,043-284-3133,,,,
,숙박및여행,숙박,제주 그림 그리는 펜션,제주특별자치도 서귀포시 성산읍 금백조로131번길 181,제주특별자치도 서귀포시 성산읍 수산리 3342-6,33.43121189,126.843807,,매일 15:00~11:00,연중무휴,30kg 미만,2022-11-30
,숙박및여행,숙박,제주 꽃담펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2630,제주특별자치도 서귀포시 성산읍 시흥리 2-11,33.47657146,126.909532,0507-1352-7407,매일 15:00~11:00,연중무휴,10kg 이하,2022-11-30
,숙박및여행,숙박,제주 메모리 펜션,제주특별자치도 서귀포시 염돈로 95,제주특별자치도 서귀포시 강정동 3380-5,33.25716787,126.49162,064-738-8934,매일 15:00~11:00,연중무휴,5kg 미만,2022-11-30
,숙박및여행,숙박,제주 블루앤씨 펜션,제주특별자치도 서귀포시 성산읍 서성일로 188-18,제주특별자치도 서귀포시 성산읍 삼달리 1991,33.4027809,126.814657,064-787-1910,매일 16:00~11:00,연중무휴,5kg 미만,2022-11-30
,숙박및여행,숙박,제주 앙크레펜션,제주특별자치도 서귀포시 법환로58번길 39,제주특별자치도 서귀포시 법환동 1027,33.24208417,126.509739,064-738-8890,매일 15:00~11:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,제주 애월 장군의집,제주특별자치도 제주시 애월읍 고내로7길 39-9,제주특별자치도 제주시 애월읍 고내리 1181-1,33.46627141,126.336184,,매일 15:00~12:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,제주 애월코스트34,제주특별자치도 제주시 애월읍 신엄안2길 34,제주특별자치도 제주시 애월읍 신엄리 1135-5,33.47557128,126.369407,0507-1347-9552,매일 15:00~11:00,연중무휴,5kg 이하,2022-11-30
,숙박및여행,숙박,제주 에이치빌풀펜션,제주특별자치도 제주시 구좌읍 덕행로 175-32,제주특별자치도 제주시 구좌읍 행원리 1950-5,33.53165963,126.796347,0507-1402-7744,매일 15:00~11:00,연중무휴,5kg 이하,2022-11-30
,숙박및여행,숙박,제주 와싱톤 펜션,제주특별자치도 서귀포시 성산읍 신천서로50번길 22-56,제주특별자치도 서귀포시 성산읍 신천리 434-1,33.34195676,126.848748,064-787-0760,매일 15:00~12:00,연중무휴,5kg 이하,2022-11-30
,숙박및여행,숙박,제주 펠리체펜션,제주특별자치도 서귀포시 안덕면 사계북로 117,제주특별자치도 서귀포시 안덕면 사계리 1585,33.23724751,126.29981,0507-1428-1585,매일 15:00~11:00,연중무휴,10kg 미만,2022-11-30
,숙박및여행,숙박,제주 하도조은 펜션,제주특별자치도 제주시 구좌읍 하도15길 107-6,제주특별자치도 제주시 구좌읍 하도리 53-48,33.51137602,126.893856,0507-1348-2854,매일 14:00~10:00,연중무휴,소형/중형,2022-11-30
,숙박및여행,숙박,제주디오빌펜션,제주특별자치도 서귀포시 색달로72번길 20,제주특별자치도 서귀포시 색달동 2200,33.25924502,126.410305,064-738-6555,정보없음,정보없음,소형,2022-11-30
,숙박및여행,숙박,제주양떼목장펜션,제주특별자치도 제주시 애월읍 도치돌길 289-13,제주특별자치도 제주시 애월읍 납읍리 114,33.4113577,126.365216,064-799-7346,매일 15:00~10:00,연중무휴,소형,2022-11-30
,숙박및여행,숙박,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13,제주특별자치도 서귀포시 중문동 944-5,33.26540033,126.427737,064-738-9975,매일 15:00~11:00,연중무휴,5kg 이하,2022-11-30
,숙박및여행,숙박,제주오션블루호텔,제주특별자치도 서귀포시 이어도로 67,제주특별자치도 서귀포시 대포동 2538,33.23887155,126.430412,,매일 15:00~11:00,연중무휴,7kg 미만,2022-11-30
,숙박및여행,숙박,제주이서펜션,제주특별자치도 서귀포시 성산읍 신천서로 85-3,제주특별자치도 서귀포시 성산읍 신천리 352-5,33.34018158,126.85497,0507-1414-9923,매일 15:00~11:00,연중무휴,20kg 이하,2022-11-30
,숙박및여행,숙박,제주정원집,제주특별자치도 서귀포시 남원읍 한신로531번길15,,33.31988709,126.7443692,,,,,2024-07-31
,숙박및여행,숙박,제쥬엔,제주특별자치도 서귀포시 안덕면 소기왓로 41-14,제주특별자치도 서귀포시 안덕면 창천리 719,33.23948048,126.369176,,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,제천옛날학교오토캠핑장,충북 제천시 덕산면 후청골길 72,,36.91374171,128.0939178,043-645-3289,,,,
,숙박및여행,숙박,제트호텔,충북 청주시 흥덕구 경산로15번길 9,,36.6239734,127.4336415,0507-1326-0093,,,,
,숙박및여행,숙박,젠틀펫파라다이스,경상북도 문경시 문경읍 문경대로 2434,경상북도 문경시 문경읍 진안리 350-6,36.74205943,128.081734,0502-1487-6450,매일 15:00~11:00,연중무휴,모두 가능,2022-11-30
,숙박및여행,숙박,조개공장,강원 강릉시 창해로 263,,37.7884408,128.924484,,,,,
,숙박및여행,숙박,조아호텔,충북 청주시 청원구 오창읍 중심상업로 51-15,,36.71504237,127.4276614,043-217-8111,,,,
,숙박및여행,숙박,조양펜션,강원 속초시 동해대로3950번길 15,,38.18818624,128.6025734,,,,,
,숙박및여행,숙박,좋은아침팬션,충청남도 태안군 안면읍 밧개길 165-30,충청남도 태안군 안면읍 승언리 1930,36.5291822,126.332706,041-675-1944,매일 15:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,좌구산캠핑공원,충북 증평군 증평읍 율리휴양로 418,,36.71328705,127.649287,043-835-4557,,,,
,숙박및여행,숙박,주식회사 더 오래뜰(게스트하우스 오래뜰),전라남도 목포시 북교길 27,(북교동),34.7943501,126.3782306,010-4136-1137,,,,2024-11-27
,숙박및여행,숙박,준하우스3,"서울특별시 마포구 월드컵북로6길 84 (동교동), 5층",,37.56003456,126.9226346,010-5652-4485,,,,2025-09-22
,숙박및여행,숙박,중왕펜션,충청남도 서산시 지곡면 왕산길 18,충청남도 서산시 지곡면 중왕리 497-7,36.87197072,126.373573,,매일 15:00~11:00,연중무휴,해당없음,2025-03-24
,숙박및여행,숙박,중정독채,전라남도 나주시 금성관길 43-4 (산정동),,35.03468691,126.7150506,010-6551-0393,,,,2024-12-18
,숙박및여행,숙박,중정별채,전라남도 나주시 노안면 금안한옥길 43,,35.07693999,126.6857549,010-9887-6244,,,,2024-12-18
