통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,식음료,음식점,제니바,서울특별시 용산구 녹사평대로46길 5,서울특별시 용산구 이태원동 580,37.537444,126.987245,0507-1448-9196,화-금 18시-03시,,,2022-11-30
,식음료,음식점,제주 아살람레스토랑,제주특별자치도 제주시 중앙로2길 7,제주특별자치도 제주시 삼도이동 1-2,33.516542,126.524132,0504-3139-6652,"월,화,목,금 12시-22시",,,2022-11-30
,식음료,음식점,제주옥탑,부산광역시 연제구 고분로13번길 1,부산광역시 연제구 연산동 730-17,35.185912,129.083866,0507-1368-5341,월-금 15시-01시,,,2022-11-30
,식음료,음식점,제주은희네해장국 청주분평점,충북 청주시 서원구 1순환로 1080-2,,36.60567529,127.4860598,043-292-8639,매일 09:00 - 21:00//15:00 - 17:00 브레이크타임,,,
,식음료,음식점,젤라잇,서울특별시 마포구 동교로 210,서울특별시 마포구 동교동 153-33,37.558631,126.923786,02-6032-0614,월-금 14시-23시,,,2022-11-30
,식음료,음식점,조도령삼계탕,충북 청주시 서원구 용평로113번길 37,,36.60486553,127.4873623,043-284-3394,10:30 - 19:50//14:30 - 15:30 브레이크타임//19:00 라스트오더,,,
,식음료,음식점,조선시대가든,충북 증평군 증평읍 인삼로 377-1,,36.8105982,127.5837836,043-836-4866,11:00 - 20:00//14:00 - 17:00 브레이크타임,,,
,식음료,음식점,조선의갈비탕,충북 청주시 서원구 산남로70번길 29,,36.6123449,127.4659689,043-283-0111,매일 11:00 - 22:00,,,
,식음료,음식점,조이네팔라펠,서울특별시 용산구 신흥로15길 18-8,서울특별시 용산구 용산동2가 20,37.544531,126.985645,0507-1467-1251,"목,금 12시-18시",,,2022-11-30
,식음료,음식점,종로식당,충북 충주시 관아3길 22,,36.97128448,127.9341098,043-847-5017,,,,
,식음료,음식점,종해루,인천 강화군 길상면 전등사로 37-41,,126.4844068,37.63215992,032-930-4572,08:00~18:00,연중무휴,,2022-01-27
,식음료,음식점,주덕시골추어탕,충북 충주시 주덕읍 신양2로 22,,36.97251504,127.7931762,043-844-7582,11:00 - 20:00//15:00 - 17:00 브레이크타임//매주 일요일 정기휴무,,,
,식음료,음식점,주차장식당,충북 괴산군 괴산읍 읍내로 282,,36.80826942,127.7944822,043-832-2673,07:00~20:00,,,
,식음료,음식점,주토피아,대구광역시 중구 동덕로30길 141,대구광역시 중구 동인동4가 535-3,35.865905,128.611474,0507-1313-6549,수-금 17시-22시,,,2022-11-30
,식음료,음식점,중경삼림,서울특별시 광진구 아차산로 200,서울특별시 광진구 자양동 17-1,37.541274,127.065948,0507-1419-7120,월-금 11시-24시,,,2022-11-30
,식음료,음식점,중식당연,충북 청주시 흥덕구 오송읍 오송생명7로 185,,36.62308907,127.3191858,043-239-0123,11:00 - 21:00//15:00 - 17:00 브레이크타임//20:15 라스트오더//정기휴무 (매주 월요일),,,
,식음료,음식점,중앙닭집,충북 괴산군 괴산읍 읍내로 319,,36.81154732,127.7957872,043-833-0414,,,,
,식음료,음식점,중일,대구광역시 중구 교동3길 36,대구광역시 중구 완전동 5-15,35.872718,128.598436,0507-1377-7573,"월-목 16시-01시,금 16시-02시",,,2022-11-30
,식음료,음식점,즐거운나의집돌솥밥,충북 청주시 상당구 영운천로153번길 36,,36.62401482,127.5125167,043-298-5285,매일 11:00 - 20:00//14:30 - 17:00 브레이크타임//19:30 라스트오더,,,
,식음료,음식점,즐거운하루숯불생고기,강원 춘천시 세실로 100-32,,37.86591971,127.7618478,033-261-6655,,,,
,식음료,음식점,지니스타코 발산점,서울특별시 강서구 공항대로 247,서울특별시 강서구 마곡동 797-1,37.559149,126.835614,0507-1321-9229,월-금 11시30분-21시30분,,,2022-11-30
,식음료,음식점,진미양꼬치,경기도 안산시 단원구 원본로1길 10-14,,37.33125682,126.7928788,031-493-1180,12:00~12:00,연중무휴,,2022-12-09 12:00
,식음료,음식점,진미집,충북 청주시 상당구 성내로118번길 21,,36.66380582,127.5429068,043-252-7860,,,,
,식음료,음식점,진원소우청주산남,충북 청주시 서원구 산미로 136,,36.60837833,127.4757202,043-288-9291,매일 11:30 - 22:30//21:30 라스트오더,,,
,식음료,음식점,진주냉면이설옥,충북 청주시 상당구 1순환로1514번길 55,,36.62724649,127.5236971,043-298-9994,화~일 11:00 - 20:00//15:00 - 16:30 브레이크타임//(매주 월요일 정기휴무),,,
,식음료,음식점,진천막국수,충북 진천군 이월면 진광로 725,,36.92507971,127.4286478,0507-1380-8893,매일 10:40 - 20:20//19:50 라스트오더,,,
,식음료,음식점,진천숯불고기,충북 진천군 진천읍 사석1길 3,,36.8219112,127.4135169,043-534-5492,10:30 - 16:00//15:00 라스트오더//매주 월요일 정기휴무,,,
,식음료,음식점,질할브로스,서울특별시 용산구 이태원로27가길 58,서울특별시 용산구 이태원동 118-72,37.53496,126.992105,02-749-1422,"수,목 15시-24시,금 16시-04시",,,2022-11-30
,식음료,음식점,짜이다방,제주특별자치도 서귀포시 안덕면 사계남로 239,제주특별자치도 서귀포시 안덕면 사계리 1934-3,33.234416,126.308022,0507-1360-3453,수-금 11시-21시,,,2022-11-30
,식음료,음식점,짬뽕대장,충북 진천군 이월면 신척서길 27-3,,36.92915104,127.4787659,043-532-5711,11:00~20:30,,,
,식음료,음식점,쭈낙해물칼국수,충북 청주시 흥덕구 2순환로 629,,36.66035272,127.4549905,0507-1342-9494,매일 10:00 - 21:00,,,
,식음료,음식점,찐한식당,충북 옥천군 청산면 지전길 14,,36.3442954,127.7952204,043-732-3859,10:00~18:50 매주 월요일 휴무,,,
,식음료,음식점,착벳,충청남도 천안시 동남구 대흥로 232-1,충청남도 천안시 동남구 대흥동 81,36.808638,127.148246,0507-1347-0839,월-금 00시-24시,,,2022-11-30
,식음료,음식점,착한감자탕해장국,충북 청주시 상당구 상당로 105-4,,36.63784076,127.4899144,043-224-2929,매일 10:00 - 24:00,,,
,식음료,음식점,참살이 오리전문점,충북 청주시 상당구 용암북로 124-1,,36.62023168,127.5115984,043-287-5233,11:30 - 21:20//14:00 - 17:00 브레이크타임//매주 화요일 정기휴무,,,
,식음료,음식점,참치타임,충북 청주시 상당구 월평로184번길 148,,36.60951046,127.5047354,043-284-3782,17:00~2:00,,,
,식음료,음식점,천용맛집,충북 충주시 금제6길 2-1,,36.98812481,127.9265529,043-856-2490,08:00 - 20:00//15:00 - 17:00 브레이크타임//19:00 라스트오더//매주 일요일 정기휴무,,,
,식음료,음식점,청남대한우,충북 청주시 상당구 남일면 신송효촌길 135,,36.58609407,127.5078727,0507-1370-6286,매일 11:00 - 21:30//20:30 라스트오더,,,
,식음료,음식점,청남생선국수,충북 청주시 상당구 문의면 문의시내로 12,,36.51428238,127.4982156,043-287-8884,11:00 - 20:00//정기휴무 (매주 월요일),,,
,식음료,음식점,청년고기장수 충북음성점,충북 음성군 음성읍 중앙로 91,,36.93260425,127.6887621,043-873-8592,12:00 - 22:00//21:30 라스트오더//매주 월요일 정기휴무,,,
,식음료,음식점,청산가든,충북 진천군 이월면 진안로 354,,36.95030726,127.3999878,043-537-4878,"10:00 - 21:00//20:05 라스트오더//매월 1, 3번째 월요일",,,
,식음료,음식점,청송통닭,충북 청주시 상당구 남사로 116,,36.63184924,127.4878313,043-255-6535,10:00 - 21:00,,,
,식음료,음식점,청우대한우,충북 청주시 서원구 남이면 대림로 239,,36.59206433,127.44103,043-237-9252,매일 11:00 - 22:00,,,
,식음료,음식점,청주강쇠솥뚜껑낙지닭도리탕,충북 청주시 서원구 대림로 418,,36.60786212,127.4415436,0507-1470-2992,매일 11:00 - 21:00//20:30 라스트오더,,,
,식음료,음식점,청주왕족발,충북 진천군 진천읍 중앙서로 21,,36.85778015,127.4422702,0507-1324-0492,11:00 - 22:00//15:00 - 16:30 브레이크타임//매주 월요일 정기휴무,,,
,식음료,음식점,청풍떡갈비,충북 제천시 금성면 청풍호로 1643,,37.02260126,128.1753985,0507-1312-1601,09:30 - 20:00//19:00 라스트오더,,,
,식음료,음식점,청풍면옥,충북 괴산군 괴산읍 읍내로2길 42,,36.80817267,127.7925741,043-834-1245,10:30 - 20:00//19:30 라스트오더//일요일은 18시까지 영업,,,
,식음료,음식점,청풍명월횟집,충북 제천시 청풍면 청풍호로58길 10-4,,36.99810332,128.1668489,043-643-4458,11:00~18:00,,,
,식음료,음식점,청풍황금떡갈비,충북 제천시 청풍면 청풍호로 1682,,37.02071936,128.1725407,043-647-6303,09:00~20:50,,,
,식음료,음식점,초당맷돌젤라또,강원특별자치도 강릉시 초당순두부길 71 (초당동),,37.78975631,128.9153472,,,,,2025-09-09
,식음료,음식점,초당본가짬뽕순두부,강원특별자치도 강릉시 초당순두부길 97 (초당동),,37.79189218,128.9157527,,,,,2025-09-12
,식음료,음식점,초롱가든,충북 진천군 초평면 평화로 452,,36.81230458,127.5096631,043-532-6476,09:00~22:00,,,
,식음료,음식점,초향기칼국수,충북 음성군 원남면 충청대로 327,,36.86011655,127.6290881,043-872-4410,매일 09:00 - 16:00//15:00 라스트오더,,,
,식음료,음식점,최대감벌교꼬막,전라남도 순천시 낙안면 삼일로 63,,34.90498992,127.3437456,,,,,2025-07-29
,식음료,음식점,춘천통나무집닭갈비,강원 춘천시 신북읍 신샘밭로 763,,37.93311389,127.7932958,033-241-5999,,,,
,식음료,음식점,춘추민속관,충북 옥천군 옥천읍 향수3길 19,,36.31454016,127.5804398,043-733-4007,11:00~20:00,,,
,식음료,음식점,춘화루,충북 증평군 증평읍 송산로7길 2,,36.79398273,127.5851798,0507-1427-6770,10:30~20:00,,,
,식음료,음식점,충주농협 탄금한우타운,충북 충주시 탄금대로 364,,36.98738228,127.893954,043-843-0092,11:00~21:00(15:00~17:00 브레이크타임)//주말엔 브레이크타임 없음,,,
,식음료,음식점,충주추어탕(본점),충북 충주시 번영대로 12,,36.98707993,127.9186147,043-856-5788,09:30 - 21:00//매주 일요일 정기휴무,,,
,식음료,음식점,취향의온도,제주특별자치도 서귀포시 일출로255번길 4,제주특별자치도 서귀포시 성산읍 성산리 145-1,33.461413,126.933309,0507-1384-1451,월-금 14시-23시,,,2022-11-30
,식음료,음식점,치도,전라남도 담양군 지침1길 6,전라남도 담양군 담양읍 지침리 138-5,35.317557,126.983829,,화-금 11시-19시,,,2022-11-30
,식음료,음식점,치폴라 청라점,인천광역시 서구 청라에메랄드로 99,인천광역시 서구 청라동 165-12,37.533601,126.655723,0507-1375-5501,"월,화,수,금 09시-19시",,,2022-11-30
,식음료,음식점,칠랑고,서울특별시 강남구 역삼로67길 19,서울특별시 강남구 대치동 900-19,37.502612,127.052752,0507-1370-4511,월-금 17시-23시,,,2022-11-30
,식음료,음식점,칠리 킹,서울특별시 용산구 이태원로19길 5,서울특별시 용산구 이태원동 168-3,37.53476,126.991756,0507-1331-1303,"월,수,목,금 18시-23시",,,2022-11-30
,식음료,음식점,칠성반점,충북 청주시 흥덕구 2순환로 1130,,36.63403596,127.4241066,043-236-7853,정기휴무 (매주 월요일)//10:30 - 20:30//15:00 - 16:30 브레이크타임,,,
,식음료,음식점,칡냉면 땡기는 날,충북 증평군 증평읍 아랫장뜰길 52-2,,36.78353222,127.5838581,043-838-7026,10:00 - 20:00//19:30 라스트오더,,,
,식음료,음식점,카나비시모커리,서울특별시 용산구 이태원로19길 18,서울특별시 용산구 이태원동 118-4,37.535245,126.991847,0507-1436-5552,12:38,,,2022-11-30
,식음료,음식점,카페그라운드,부산광역시 금정구 금강로 271-38,부산광역시 금정구 장전동 409-26,35.232588,129.084773,0507-1388-8812,월-금 10시-23시,,,2022-11-30
,식음료,음식점,카페코지,경기도 안산시 단원구 풍전로 37-9,,37.32460174,126.7896804,0507-1329-0023,07:30:19:30,일,,2022-12-09 12:00
,식음료,음식점,카페쿠바노,서울특별시 마포구 와우산로29나길 7,서울특별시 마포구 서교동 336-23,37.554813,126.92841,0507-1320-9807,수-금 16시-23시,,,2022-11-30
,식음료,음식점,캘리인더볼,서울특별시 서대문구 연희로 32-1,서울특별시 서대문구 창천동 445,37.56163,126.927287,070-7625-1010,"월,수,목,금 11시30분-22시30분",,,2022-11-30
,식음료,음식점,캠프다운,경상북도 고령군 다산면 좌학길 106,2동 캠프다운,35.8273443,128.4464631,,,,,2025-12-01
,식음료,음식점,캥거루포인트,부산광역시 해운대구 마린시티3로 51,부산광역시 해운대구 우동 1436-1,35.153799,129.146204,051-744-5009,월-금 9시-22시,,,2022-11-30
,식음료,음식점,커피캄머,제주특별자치도 서귀포시 상모대서로66번길 17,제주특별자치도 서귀포시 대정읍 상모리 3243,33.227156,126.261308,064-794-3303,정보없음,,,2022-11-30
,식음료,음식점,컴포즈커피,경기도 안산시 단원구 원초로 30,,37.32839957,126.8016991,031-365-3110,7:25~23:00,연중무휴,,2022-12-09 12:00
,식음료,음식점,컴피브런치&와인,경기도 고양시 일산동구 호수로 340-38,경기도 고양시 일산동구 백석동 1318,37.63886,126.788542,1544-0876,"월-화,목-금 11시-22시",,,2022-11-30
,식음료,음식점,코끼리식당,충북 보은군 보은읍 삼산로2길 9,,36.48543607,127.7201571,043-544-4567,매일 11:00 - 21:00//14:30 - 17:00 브레이크타임//20:30 라스트오더,,,
,식음료,음식점,코카펠라,울산광역시 남구 대공원로97번길 3,울산광역시 남구 옥동 143-10,35.532125,129.294053,0507-1426-0502,"월,수,목,금 11시-21시",,,2022-11-30
,식음료,음식점,코쿤캅,서울특별시 서대문구 신촌역로 22-5,서울특별시 서대문구 대현동 60-11,37.558925,126.94301,,정보없음,,,2022-11-30
,식음료,음식점,콩콩&#39;짱짱 댕댕이집,강원 동해시 전천로313 2층,,37.48345894,129.1255994,,,,,
,식음료,음식점,쿠치나 디 까사,서울특별시 송파구 송파대로 201,서울특별시 송파구 문정동 642,37.487342,127.119558,0507-1338-5564,10:38,,,2022-11-30
,식음료,음식점,크라이치즈버거 - 삼성역점,서울특별시 강남구 테헤란로 616,서울특별시 강남구 대치동 996-17 미레에셋벤처타워,37.509044,127.065263,0507-1350-6244,월-금 11시-21시30분,,,2022-11-30
,식음료,음식점,크림브리즈,"강원특별자치도 강릉시 옥계면 헌화로 467, 1층",,37.65339143,129.0529502,,,,,2025-09-11
,식음료,음식점,클램,부산광역시 수영구 남천바다로33번길 104,부산광역시 수영구 광안동 196-8,35.152467,129.117102,0507-1433-8522,월-금 12시-02시,,,2022-11-30
,식음료,음식점,클레시옹,서울특별시 종로구 수표로28길 30-2,서울특별시 종로구 돈의동 23,37.572908,126.990331,0507-1480-1343,화-금 12시-21시,,,2022-11-30
,식음료,음식점,키친보이즈,부산광역시 부산진구 서전로38번길 43-8,부산광역시 부산진구 전포동 677-3,35.155716,129.064295,0507-1401-0077,월-금 11시-21시,,,2022-11-30
,식음료,음식점,키키,부산광역시 부산진구 전포대로209번길 9,부산광역시 부산진구 전포동 687-3,35.155238,129.064611,070-8884-4369,월-금 12시-02시,,,2022-11-30
,식음료,음식점,킹반미1964 현대프리미엄아울렛송도점,인천광역시 연수구 송도국제대로 123,인천광역시 연수구 송도동 168-1 현대프리미엄 아울렛 송도점,37.381629,126.657917,032-6414-3228,정보없음,,,2022-11-30
,식음료,음식점,킹스꼬마김밥,경기도 안산시 단원구 원선1로 15,,37.32502906,126.8016541,031-459-5888,06:30~21:00,화요일,,2022-12-09 12:00
,식음료,음식점,타이반쩜 연신내점,서울특별시 은평구 갈현로 311,서울특별시 은평구 갈현동 422-2,37.624772,126.916936,02-356-8238,월-금 10시-21시,,,2022-11-30
,식음료,음식점,타이인플레이트,서울특별시 성동구 사근동8길 3,서울특별시 성동구 사근동 178,37.560617,127.047199,0507-1417-0984,월-금 11시-21시,,,2022-11-30
,식음료,음식점,타임포타이,경기도 성남시 분당구 문정로144번길 5,경기도 성남시 분당구 율동 323-4,37.382849,127.151582,0507-1441-1145,월-금 11시-22시,,,2022-11-30
,식음료,음식점,타코마씸,제주특별자치도 제주시 해맞이해안로 474,제주특별자치도 제주시 구좌읍 월정리 13,33.555069,126.797219,064-782-0726,월-금 10시30분-20시,,,2022-11-30
,식음료,음식점,타코탁탁,경기도 평택시 자유로14번길 17,경기도 평택시 합정동 730-19,36.992334,127.091598,,화-금 17시-02시,,,2022-11-30
,식음료,음식점,태양식당,충북 증평군 증평읍 삼보로 132,,36.77948525,127.5783477,043-836-5522,09:00~20:00,,,
,식음료,음식점,태조밥상,전북특별자치도 전주시 완산구 경기전길 122,,35.8140727,127.1510449,,,,,2025-11-21
,식음료,음식점,태흥칡냉면,충북 충주시 갱고개로 165,,36.98566792,127.9390852,043-852-8529,매일 08:30 - 20:40,,,
,식음료,음식점,터미널생고기,충북 음성군 삼성면 덕정로 73-2,,37.0207181,127.4997846,043-878-9822,10:00~22:00,,,
,식음료,음식점,털보식당,충북 보은군 속리산면 사내6길 6-10,,36.53163603,127.822081,043-542-5166,06:00~21:00,,,
,식음료,음식점,테디베이커리,서울특별시 송파구 삼학사로8길 15,서울특별시 송파구 석촌동 216-31,37.500181,127.098643,0507-1413-7957,화-금 12시-19시,,,2022-11-30
,식음료,음식점,토담골 추어탕,충북 청주시 청원구 율봉로30번길 27-2,,36.6621842,127.4751975,043-211-1589,"11:00 - 21:00//매월 2, 4번째 일요일 정기휴무",,,
,식음료,음식점,토박이식당,충북 옥천군 동이면 옥천동이로 665,,36.27848107,127.6301332,043-732-3786,,,,
,식음료,음식점,토종한우금수강산,충북 음성군 대소면 대금로 558,,36.96616429,127.5002364,043-881-8134,10:00~22:00,,,
,식음료,음식점,톰톰카레,제주특별자치도 제주시 해맞이해안로 1112,제주특별자치도 제주시 구좌읍 평대리 2033-1,33.537385,126.837481,0507-1461-1535,화-금 11시-20시,,,2022-11-30
,식음료,음식점,투투다리,경기도 안산시 단원구 원본로 21-1,,37.3308142,126.7924201,031-491-0868,14:00~23:00,상점문의,,2022-12-09 12:00
,식음료,음식점,툼브로이,부산광역시 해운대구 해운대로 1244,부산광역시 해운대구 송정동 82-8 송정동카센타,35.195789,129.20592,0507-1342-6297,목-금 16시-22시,,,2022-11-30
,식음료,음식점,트라타 익선점,서울특별시 종로구 돈화문로 65,서울특별시 종로구 와룡동 173,37.57424,126.990824,0507-1364-8125,월-금 10시30분-23시,,,2022-11-30
,식음료,음식점,티제이 버거,대구광역시 수성구 화랑로2길 114,대구광역시 수성구 만촌동 424-1,35.867826,128.636744,0507-1489-0112,화-금 11시30분-20시,,,2022-11-30
,식음료,음식점,파라안 안강,경상북도 경주시 안강읍 안강중앙로 32,,35.99569769,129.2038501,,,,,2024-12-13
,식음료,음식점,파머스가든,강원 춘천시 신북읍 신샘밭로 380,,37.92518928,127.7530288,,,,,
,식음료,음식점,파스타쿠찌,충청북도 청주시 상당구 상당로59번길 12-3,충청북도 청주시 상당구 북문로1가 50-9,36.633831,127.489801,070-8981-8430,월-금 11시30분-21시30분,,,2022-11-30
,식음료,음식점,팔미도등대역사관,인천 중구 팔미로 15,,126.5119107,37.35763801,032-831-4925(인천지방해양수산청 팔미도항로표지관리소),"하절기(4~10월) 06:00~18:00, 동절기(11~3월) 07:00~17:00",연중무휴,,2023-01-05
,식음료,음식점,팟카파우,서울특별시 용산구 신흥로 97-6,서울특별시 용산구 용산동2가 1-510,37.545193,126.984851,0507-1312-2521,월-금 12시-21시,,,2022-11-30
,식음료,음식점,팡시온,대전광역시 동구 회남로275번길 227,대전광역시 동구 신촌동 362-5 팡시온,36.377814,127.504063,0507-1395-1717,월-금 11시-21시,,,2022-11-30
,식음료,음식점,패루,인천 중구 차이나타운로26번길 12-17,,126.6184249,37.47746115,,00:00~24:00,연중무휴,,2022-01-25
,식음료,음식점,팬케이크샵 가로수길점,서울특별시 강남구 강남대로162길 21,서울특별시 강남구 신사동 522-6,37.520222,127.020182,070-8806-4440,8:39,,,2022-11-30
,식음료,음식점,퍼지네이블,부산광역시 수영구 광안해변로 249,부산광역시 수영구 민락동 178-13,35.155179,129.121156,0507-1331-6349,월-금 15시-04시,,,2022-11-30
,식음료,음식점,퍼햅스투데이,서울특별시 용산구 이태원로55가길 35,서울특별시 용산구 한남동 738-7,37.536754,126.999707,0507-1388-2767,"수-목 12시-20시,금 12시-22시",,,2022-11-30
,식음료,음식점,페스토페스토,서울특별시 마포구 동교로 79,서울특별시 마포구 망원동 385-26,37.554114,126.910778,02-336-9294,수-금 11시30분-21시,,,2022-11-30
,식음료,음식점,포&쌈,경기도 수원시 장안구 만석로210번길 27,경기도 수원시 장안구 송죽동 450-24,37.304116,127.002823,031-241-4447,10:39,,,2022-11-30
,식음료,음식점,포군,강원도 양양군 동해대로 260,강원도 양양군 현남면 남애리 180-14,37.933738,128.789411,0507-1334-4950,정보없음,,,2022-11-30
,식음료,음식점,포로이 상일점,서울특별시 강동구 상일로 29,서울특별시 강동구 상일동 268-3,37.549661,127.172814,02-427-1230,월-금 11시-21시,,,2022-11-30
,식음료,음식점,포모루,서울특별시 마포구 동교로36길 3,서울특별시 마포구 연남동 260-25,37.561292,126.924584,02-6951-5456,11:29:41,,,2022-11-30
,식음료,음식점,포몬스,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 장항동 868,37.654928,126.772749,031-931-6886,10:38,,,2022-11-30
,식음료,음식점,포몬스,경기도 구리시 건원대로 3,경기도 구리시 인창동 266-8,37.601498,127.140706,031-557-2001,정보없음,,,2022-11-30
,식음료,음식점,포몬스,경기도 하남시 하남대로 747,경기도 하남시 신장동 570,37.53801,127.212611,031-792-4190,9:39,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 강남구 봉은사로37길 13,서울특별시 강남구 논현동 232-5,37.509241,127.036473,02-544-7963,9:38,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 강남구 선릉로161길 32,서울특별시 강남구 신사동 660-12,37.527737,127.03783,02-543-3034,9:38,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 강남구 역삼로 508,서울특별시 강남구 대치동 961-2,37.503178,127.059547,02-539-6048,정보없음,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 강남구 역삼로7길 8,서울특별시 강남구 역삼동 829-8,37.494671,127.033302,02-3453-6070,9:38,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 관악구 남부순환로 1852,서울특별시 관악구 봉천동 1601-22,37.479917,126.95555,02-884-5900,9:56,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 광진구 아차산로 208,서울특별시 광진구 자양동 8-3,37.541071,127.066509,02-461-1721,-0:24:00,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 마포구 어울마당로 116,서울특별시 마포구 서교동 345-6,37.554975,126.923346,02-326-2001,10:29:36,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 서초구 논현로 55,서울특별시 서초구 양재동 283-3,37.475223,127.046695,02-575-3785,10:29:37,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 성동구 한림말길 56,서울특별시 성동구 옥수동 191-3,37.540949,127.017282,02-2282-2241,10:38,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 송파구 백제고분로9길 8,서울특별시 송파구 잠실동 197-8,37.509142,127.079969,02-412-8777,9:36,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 송파구 위례성대로 48,서울특별시 송파구 방이동 177-3,37.515326,127.117542,02-420-0038,9:36,,,2022-11-30
,식음료,음식점,포몬스,서울특별시 중랑구 동일로 569-3,서울특별시 중랑구 면목동 170-7,37.580962,127.079061,02-434-1211,-0:24:00,,,2022-11-30
,식음료,음식점,포몬스,충청북도 충주시 충주호수로 598-1,충청북도 충주시 종민동 1028-21,37.010835,127.980016,0507-1367-5253,정보없음,,,2022-11-30
,식음료,음식점,포몬스베트남쌀국수,서울특별시 서초구 방배로 179,서울특별시 서초구 방배동 852-21,37.48943,126.992218,02-3481-0345,8:58,,,2022-11-30
,식음료,음식점,포무드,경기도 김포시 초당로16번길 102-1,경기도 김포시 장기동 2054-4,37.639154,126.673832,0507-1330-0470,10:39,,,2022-11-30
,식음료,음식점,포미래,서울특별시 성동구 아차산로11길 33,서울특별시 성동구 성수동2가 278-15,37.546789,127.060379,0507-1354-9981,9:44,,,2022-11-30
,식음료,음식점,포미쌀국수,충청북도 청주시 서원구 월평로 7,충청북도 청주시 서원구 분평동 1224,36.611359,127.485882,0507-1342-8989,10:29:40,,,2022-11-30
,식음료,음식점,포바이키친,경기도 안성시 중앙로 100,경기도 안성시 대덕면 건지리 434-3,37.012312,127.240213,031-677-0307,10:44,,,2022-11-30
,식음료,음식점,포반,경기도 하남시 미사강변중앙로 180,경기도 하남시 망월동 1099-1,37.563075,127.190837,031-8027-8599,10:39,,,2022-11-30
,식음료,음식점,포범,경상북도 구미시 봉곡남로8길 6-1,경상북도 구미시 봉곡동 359-14,36.149069,128.308138,0507-1330-6986,10:39,,,2022-11-30
,식음료,음식점,포베,전라북도 전주시 덕진구 세병2길 10,전라북도 전주시 덕진구 송천동2가 1329-1,35.873077,127.124568,063-277-6116,10:39,,,2022-11-30
,식음료,음식점,포베이,강원도 원주시 신지정로 172,강원도 원주시 지정면 가곡리 1349-2,37.374445,127.877671,033-900-1288,11시-21시30분,,,2022-11-30
,식음료,음식점,포베이,경기도 군포시 공단로140번길 52,경기도 군포시 당정동 181-43,37.357192,126.955524,031-5183-0733,10:39,,,2022-11-30
,식음료,음식점,포베이,경기도 성남시 분당구 판교역로 240,경기도 성남시 분당구 삼평동 678,37.40207,127.110443,031-698-2900,10:38,,,2022-11-30
,식음료,음식점,포베이,경기도 성남시 분당구 판교역로18번길 28,경기도 성남시 분당구 백현동 565-1,37.386151,127.111012,031-698-2900,10:38,,,2022-11-30
,식음료,음식점,포베이,경기도 수원시 팔달구 덕영대로 924,경기도 수원시 팔달구 매산로1가 18,37.266039,127.000664,031-240-1379,10:38,,,2022-11-30
,식음료,음식점,포베이,경기도 의왕시 부곡중앙남2길 1,경기도 의왕시 삼동 192-38,37.320758,126.950709,0507-1332-5574,10:38,,,2022-11-30
,식음료,음식점,포베이,경기도 의왕시 이미로 40,경기도 의왕시 포일동 653,37.40029,126.990539,0507-1430-3347,10:29:41,,,2022-11-30
,식음료,음식점,포베이,경상남도 김해시 장유로 469,경상남도 김해시 신문동 1414,35.184836,128.82857,055-900-2791,10:38,,,2022-11-30
,식음료,음식점,포베이,경상남도 창원시 마산합포구 동서동로 18,경상남도 창원시 마산합포구 신포동2가 28,35.201421,128.573389,055-240-5799,10:38,,,2022-11-30
,식음료,음식점,포베이,광주광역시 광산구 임방울대로 351,광주광역시 광산구 수완동 955,35.191416,126.823359,062-954-1235,10:38,,,2022-11-30
,식음료,음식점,포베이,광주광역시 남구 봉선로 176,광주광역시 남구 봉선동 109-8,35.122886,126.914289,062-653-3366,10:38,,,2022-11-30
,식음료,음식점,포베이,광주광역시 북구 우치로 104-10,광주광역시 북구 용봉동 152-23,35.176732,126.913029,062-266-1255,정보없음,,,2022-11-30
,식음료,음식점,포베이,대구광역시 북구 태평로 161,대구광역시 북구 칠성동2가 302-155,35.875885,128.596129,,정보없음,,,2022-11-30
,식음료,음식점,포베이,서울특별시 강남구 선릉로133길 16,서울특별시 강남구 논현동 110-19,37.518136,127.039493,02-2057-0799,정보없음,,,2022-11-30
,식음료,음식점,포베이,서울특별시 강남구 테헤란로43길 17,서울특별시 강남구 역삼동 700-33,37.504397,127.043683,02-557-9989,10:38,,,2022-11-30
,식음료,음식점,포베이,서울특별시 광진구 광나루로56길 85,서울특별시 광진구 구의동 546-4,37.535985,127.095494,02-3424-1900,10:38,,,2022-11-30
,식음료,음식점,포베이,서울특별시 구로구 디지털로26길 111,서울특별시 구로구 구로동 222-3,37.482326,126.897066,02-6124-5809,10:38,,,2022-11-30
