통합고유ID,통합카테고리,통합소분류,장소명,도로명주소,지번주소,위도,경도,전화번호,운영시간,휴무일,입장가능동물크기,데이터갱신일자
,반려동물서비스,미용,데이지독,경기도 양주시 고암길 154-64,경기도 양주시 고암동 586-3,37.8321559,127.074677,0507-1303-9268,월~토 10:00~20:00,매주 일요일,11kg 이하,2022-11-30
,반려동물서비스,미용,도곤도곤애견미용실,제주특별자치도 제주시 성신로1길 21,제주특별자치도 제주시 연동 2326-13,33.49184583,126.487699,,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그넷 애견미용실,서울특별시 관악구 장군봉1길 36,서울특별시 관악구 봉천동 1527-4,37.48161331,126.942044,02-888-9556,매일 10:30~20:30,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그라움,경기도 부천시 송내대로42번길 61,경기도 부천시 송내동 349-9,37.48719789,126.756792,0507-1351-5168,월~토 10:00~20:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그러브위드란,경상남도 사천시 동금로 16,경상남도 사천시 동금동 334-20,34.93137612,128.077156,055-835-0844,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그마캣 의왕오전점,경기도 의왕시 모락로 48,경기도 의왕시 오전동 100,37.36230902,126.967934,0507-1362-0759,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,도그매니저,경기도 시흥시 한우물로 4,경기도 시흥시 거모동 1756-8,37.34295204,126.784998,031-495-2060,월~토 09:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그묭실,인천광역시 연수구 인천광역시타워대로132번길 30,인천광역시 연수구 송도동 8-3,37.3859898,126.643559,,월~금 11:00~20:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그미뇽,경기도 오산시 북삼미로 52,경기도 오산시 내삼미동 325,37.18063807,127.062533,,"목~화 10:00~20:00, 법정공휴일 10:00~20:00",매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그반하다,인천광역시 서구 승학로 470,인천광역시 서구 검암동 627-1,37.56366206,126.673509,032-566-9554,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그살롱 모모코,경기도 용인시 기흥구 어정로 139,경기도 용인시 기흥구 중동 673,37.27587399,127.145219,,목~화 10:00~20:00,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그샵,경기도 양주시 고읍남로191번길 86-18,경기도 양주시 광사동 672-8,37.79225238,127.079618,031-825-8255,월~토 10:00~18:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그스푼,서울특별시 서대문구 홍은중앙로3길 22,서울특별시 서대문구 홍은동 11-384,37.59842074,126.94603,02-359-1113,수~월 11:00~20:00,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그아로마,인천광역시 미추홀구 한나루로357번길 20,인천광역시 미추홀구 학익동 721,37.4399638,126.660914,070-7520-0620,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그아트,경상남도 창원시 성산구 용지로113번길 17,경상남도 창원시 성산구 중앙동 80-2,35.22694834,128.677584,055-286-7308,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그앤현,경기도 안양시 만안구 박달로 413,경기도 안양시 만안구 박달동 607-20,37.40185282,126.898549,,수~월 10:00~20:00,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그에이드,서울특별시 도봉구 노해로66길 29,서울특별시 도봉구 창동 45,37.65002748,127.047447,02-996-8706,매일 09:00~18:30,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그웨이살롱,대전광역시 서구 관저북로51번길 24-23,대전광역시 서구 관저동 1799,36.30739518,127.335669,042-542-1799,목~화 10:00~20:00,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그윤,대구광역시 중구 태평로28길 20,대구광역시 중구 태평로2가 20-2,35.87465164,128.591635,0507-1309-0448,매일 11:00~08:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그쨈,세종특별자치시 한누리대로 2236,세종특별자치시 대평동 668,36.4740927,127.27722,0507-1497-9995,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,도그캐슬,경상북도 구미시 인동북길 49,경상북도 구미시 인의동 844-4,36.10205624,128.423841,0507-1436-5929,"월~화, 목~일 10:00~19:00",매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,도그프렌즈,경상남도 거제시 거제대로 3730,경상남도 거제시 옥포동 550-1,34.88975334,128.690772,055-637-0428,매일 09:30~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그하우스,경상남도 창원시 진해구 석동로39번안길 48,경상남도 창원시 진해구 석동 229-2,35.15788281,128.700036,055-543-0500,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도그헬퍼,울산광역시 남구 중앙로 160,울산광역시 남구 달동 881-6,35.53535621,129.314214,0507-1396-4448,금~일 12:00~20:00,매주 월~목,모두 가능,2022-11-30
,반려동물서비스,미용,도기살롱,부산광역시 강서구 명지오션시티4로 96,부산광역시 강서구 명지동 3237-11,35.08043431,128.903258,051-202-7615,수~월 10:00~19:30,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,도기요기,경상남도 진주시 진양호로 52,경상남도 진주시 평거동 1111-6,35.16697082,128.045506,,매일 10:00~19:30,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도담도담,경기도 성남시 중원구 자혜로57번길 20,경기도 성남시 중원구 은행동 2378,37.45170114,127.167618,031-741-3719,월~토 10:00~21:00,"1째주 수요일, 매주 일요일",모두 가능,2022-11-30
,반려동물서비스,미용,도담쁘띠몽,강원도 춘천시 온의로 52,강원도 춘천시 온의동 262-9,37.85963634,127.713027,033-910-0940,목~화 11:00~18:30,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,도도그루밍,경기도 안양시 동안구 관평로69번길 5,경기도 안양시 동안구 평촌동 930,37.38357325,126.96489,0507-1368-6266,월~토 10:00~17:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도도버드,경기도 김포시 김포한강8로194번길 167,경기도 김포시 마산동 665-3,37.6339873,126.644257,0507-1466-8803,"월~수, 금~토 10:00~22:00, 일 15:00~22:00, 법정공휴일 10:00~22:00",매주 목요일,모두 가능,2022-11-30
,반려동물서비스,미용,도도펫,제주특별자치도 제주시 우령8길 63-16,제주특별자치도 제주시 외도일동 633-17,33.48535204,126.428231,,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도듬애견미용학원,경기도 의정부시 용민로92번길 6-1,경기도 의정부시 용현동 554-4,37.73769657,127.087878,031-928-5576,월~금 10:00~22:00,"매주 토, 일",모두 가능,2022-11-30
,반려동물서비스,미용,도로롱펫,충청남도 보령시 명천로 91,충청남도 보령시 명천동 1193,36.33614843,126.607175,0507-1469-0423,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도리도리펫샵,서울특별시 은평구 응암로 279,서울특별시 은평구 응암동 117-54,37.59677078,126.919383,02-357-2589,"월~금 10:30~18:00, 토 10:00~15:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,도리스,경기도 하남시 미사강변중앙로 189,경기도 하남시 망월동 1098-1,37.56330336,127.189708,031-792-2272,매일 00:00~24:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도브리댕,충청남도 천안시 동남구 청수15길 5-46,충청남도 천안시 동남구 청수동 320,36.78821159,127.153024,0507-1316-0291,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,도쿠애견미용학원,서울특별시 송파구 백제고분로40길 27,서울특별시 송파구 석촌동 293-3,37.50234717,127.107624,0507-1410-5759,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,독도,부산광역시 부산진구 새싹로 177,부산광역시 부산진구 연지동 353-1,35.17194994,129.049508,0507-1427-7566,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,독스,경상남도 김해시 활천로16번길 27,경상남도 김해시 삼정동 601-8,35.22936181,128.896898,,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,독스맘,경기도 화성시 봉담읍 장등1길 3-18,경기도 화성시 봉담읍 상리 627-2,37.22307552,126.94489,0507-1390-1730,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,독스타,충청북도 제천시 바이오밸리3로 5,충청북도 제천시 왕암동 783,37.154512,128.167038,043-647-0313,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,독스하트 삼송점,경기도 고양시 덕양구 동송로 70,경기도 고양시 덕양구 삼송동 291,37.65267981,126.896113,1533-1153,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,독앤걸즈,부산광역시 해운대구 세실로 45,부산광역시 해운대구 좌동 1484-1,35.1689922,129.178288,0507-1441-1951,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,독앤독,경기도 김포시 유현로238번길 47,경기도 김포시 풍무동 1032,37.61096225,126.733652,031-985-4746,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,독케어,경기도 고양시 일산동구 호수로 340-28,경기도 고양시 일산동구 백석동 1318-4,37.63833709,126.788086,,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,독특한미용실,경기도 고양시 일산서구 송포로 242,경기도 고양시 일산서구 가좌동 219-5,37.68608636,126.724114,031-912-2979,매일 10:00~18:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,독플러스,부산광역시 연제구 반송로 83,부산광역시 연제구 연산동 582-2,35.19132512,129.088105,051-868-1009,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,독한고양이,충청북도 청주시 상당구 쇠내로114번길 8,충청북도 청주시 상당구 금천동 119-5,36.6232714,127.505172,0507-1338-9844,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,동그라미,서울특별시 동대문구 서울특별시시립대로12길 18,서울특별시 동대문구 전농동 558-150,37.57836914,127.050737,0507-1351-4044,"수~토,월 10:00~20:00, 일 10:00~19:00",매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,동그란멍멍이,경상북도 상주시 냉림로 8-1,경상북도 상주시 냉림동 298,36.42015832,128.162776,,매일 09:30~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,동그루밍,충청남도 보령시 작은오랏3길 82-1,충청남도 보령시 동대동 1902,36.3443792,126.603482,0507-1321-9210,화~토 10:00.~19:00,"매주 일,월",모두 가능,2022-11-30
,반려동물서비스,미용,동글동글 강아지미용실,경상남도 양산시 동면 금오2길 49,경상남도 양산시 동면 금산리 1408-23,35.31295147,129.024751,0507-1421-0337,"월~금 10:00~18:00, 토 10:00~17:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,동글몽,경기도 부천시 옥산로 84,경기도 부천시 중동 1089-6,37.50108355,126.780825,0507-1377-2073,"월~금 10:00~18:00, 토 10:00~16:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,동네강아지,경기도 양주시 광적면 가래비11길 29,경기도 양주시 광적면 가납리 847-1,37.82470167,126.982378,0507-1371-7217,화~일 10:00~19:00,월요일,모두 가능,2022-11-30
,반려동물서비스,미용,동물적감각,경기도 평택시 소사2길 9,경기도 평택시 소사동 524,36.99012182,127.122377,031-655-3542,월~금 11:00~17:00,"매주 토,일",모두 가능,2022-11-30
,반려동물서비스,미용,동행펫살롱,부산광역시 북구 금곡대로 126,부산광역시 북구 덕천동 561-2,35.22011167,129.008151,051-908-7575,"월~화,목~일, 법정공휴일 10:00~19:00",법정공휴일,모두 가능,2022-11-30
,반려동물서비스,미용,동화,경상북도 포항시 북구 장량중앙로100번길 1,경상북도 포항시 북구 양덕동 785-1,36.08743895,129.392797,0507-1476-0924,매일 09:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,두나의하루,경기도 평택시 안중읍 송담5길 60-24,경기도 평택시 안중읍 송담리 846-5,36.97844037,126.926622,,목~화 10:00~20:00,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,두두애견미용실,서울특별시 서초구 서초대로4길 23,서울특별시 서초구 방배동 954-1,37.484677,126.985485,02-6956-7787,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,두루밍,경기도 수원시 영통구 권선로882번길 107-36,경기도 수원시 영통구 신동 961,37.24657727,127.042343,,매일 10:00~18:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,두르밍,경기도 평택시 세교상가2길 16,경기도 평택시 세교동 561-7,37.0003765,127.080255,,월~토 10:30~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,두리베어,세종특별자치시 연서면 도원로 29,세종특별자치시 연서면 월하리 852-44,36.58800294,127.288925,0507-1312-5171,월~금 10:00~18:00,매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,두산이네애견샵,인천광역시 남동구 호구포로 217,인천광역시 남동구 논현동 647-3,37.40243914,126.709495,0507-1313-8086,매일 11:00~17:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,두지,부산광역시 부산진구 동성로 23,부산광역시 부산진구 전포동 357-60,35.15245683,129.068249,0507-1378-0092,"수~월, 법정공휴일 11:00~21:00",매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,둘리애견,전라남도 여수시 대통1길 66,전라남도 여수시 화장동 840-2,34.7778725,127.645393,061-752-5231,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,둘리애견미용전문샵,전라북도 전주시 덕진구 진버들6길 12-10,전라북도 전주시 덕진구 우아동2가 859-5,35.83696394,127.167819,063-244-2449,매일 08:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,드로잉독,서울특별시 성북구 동소문로10길 17,서울특별시 성북구 삼선동4가 95,37.58981968,127.01138,0507-1380-6855,"월, 수~일 10:00~19:00",매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,드림고양이클리닉,서울특별시 강남구 역삼로 234,서울특별시 강남구 역삼동 771,37.49710137,127.04221,02-508-7583,"월~금 10:00~19:00, 토 10:00~16:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,드림독,경기도 오산시 세마역로19번길 22-1,경기도 오산시 세교동 612-9,37.18266211,127.043616,,매일 10:00~18:00,연중무휴,8kg 이하,2022-11-30
,반려동물서비스,미용,드림펫,제주특별자치도 제주시 월광로 32,제주특별자치도 제주시 노형동 2924-2,33.48413773,126.464903,,월~토 09:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,드봉펫살롱,경상남도 창원시 성산구 상남로 75,경상남도 창원시 성산구 상남동 73-2,35.22096798,128.679959,055-715-1532,"월~금 10:00~19:00, 토 10:00~17:00","매주 일요일, 법정공휴일",모두 가능,2022-11-30
,반려동물서비스,미용,들려보개,경기도 평택시 안중읍 안현로서9길 24,경기도 평택시 안중읍 현화리 834-10,36.97810893,126.922329,0507-1371-7038,매일 00:00~24:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,들려보개 2호점,경기도 평택시 청북읍 안청로2길 33-47,경기도 평택시 청북읍 옥길리 1161-2,37.01794072,126.917491,0507-1434-2731,매일 00:00~24:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디그루밍,인천광역시 서구 봉수대로1440번안길 28-5,인천광역시 서구 왕길동 643-3,37.60191738,126.652896,0507-1339-5969,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,디디그루밍,서울특별시 중랑구 망우로 346,서울특별시 중랑구 상봉동 81-5,37.59745248,127.09137,02-491-1253,"월~수, 금~토10:30~17:30, 목 14:00~17:30",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,디바인독,경기도 용인시 기흥구 동백죽전대로527번길 100-29,경기도 용인시 기흥구 중동 1111-11,37.28276486,127.141958,0507-1305-3313,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디반식스,경상남도 창원시 성산구 상남로248번길 4,경상남도 창원시 성산구 신월동 6-1,35.23309934,128.691258,070-8845-6677,매일 10:00~22:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디아인,경기도 안산시 단원구 고잔로 122,경기도 안산시 단원구 고잔동 539-6,37.31859044,126.839927,0507-1339-5838,매일 11:00~20:00,격주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,디어뚜뚜,경상남도 창원시 의창구 북면 감계로 297,경상남도 창원시 의창구 북면 감계리 229-1,35.30435664,128.595239,0507-1463-9492,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디어마루,부산광역시 기장군 일광읍 해빛6로 43-5,부산광역시 기장군 일광읍 삼성리 836-3,35.26361648,129.224888,0507-1331-0562,금~수 10:00~19:00,매주 목요일,모두 가능,2022-11-30
,반려동물서비스,미용,디어멍멍,경상남도 김해시 번화1로123번길 34,경상남도 김해시 삼문동 68-4,35.19705826,128.794112,,화~일 10:00~19:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,디어몽,서울특별시 관악구 난곡로63길 6,서울특별시 관악구 신림동 1474-27,37.48115804,126.914208,02-838-2922,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디어몽,충청남도 천안시 서북구 봉정로 324,충청남도 천안시 서북구 두정동 63-6,36.83126301,127.148426,,화~일 10:00~19:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,디어쟈니,인천광역시 미추홀구 석정로 360,인천광역시 미추홀구 주안동 26-8,37.46710903,126.675674,,매일 11:00~22:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,디오펫살롱,부산광역시 북구 팽나무로30번길 18,부산광역시 북구 구포동 1207-38,35.20447262,129.006845,,월~토 09:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,디클로젯,부산광역시 동래구 명안로86번길 38,부산광역시 동래구 명장동 144-2,35.20382598,129.106524,0507-1424-0931,매일 10:00~08:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,딜루디움,인천광역시 미추홀구 수봉북로 22-1,인천광역시 미추홀구 도화동 624-363,37.46346965,126.663324,,"월~화, 목~일 10:00~18:00",매주 수요일,모두 가능,2022-11-30
,반려동물서비스,미용,딤플애견미용,경기도 하남시 위례순환로 270,경기도 하남시 학암동 673,37.47459613,127.154985,0507-1424-2378,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,딩댕독,경기도 용인시 처인구 한터로 91,경기도 용인시 처인구 고림동 586-7,37.25144517,127.221627,0507-1395-1258,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,따사로이,경상북도 구미시 인동7길 6,경상북도 구미시 인의동 845-1,36.10241166,128.423969,070-4320-6200,수~월 10:00~19:00,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,따숨,경기도 부천시 범안로 133,경기도 부천시 범박동 44-16,37.46984996,126.809396,0507-1342-9877,월~토 10:30~19:30,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,딱이네미용실,대구광역시 북구 구암로65길 8,대구광역시 북구 구암동 784-2,35.94086428,128.568958,,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,딸기애견,충청남도 금산군 금산읍 인삼로 52,충청남도 금산군 금산읍 상리 154-4,36.10319927,127.48741,0507-1408-3774,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,땡칠아놀자,광주광역시 북구 양산제로137번길 6,광주광역시 북구 양산동 284-10,35.20462133,126.872174,062-571-0799,매일 09:00~20:30,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,땡큐멍냥,전라남도 여수시 소호로 471,전라남도 여수시 소호동 359-8,34.74485344,127.652416,0507-1377-4123,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,땡큐펫살롱,서울특별시 양천구 목동중앙남로 22,서울특별시 양천구 목동 766-16,37.53607292,126.868003,0507-1386-2106,수~일 11:00~18:00,"매주 월,화",모두 가능,2022-11-30
,반려동물서비스,미용,또 보개,경기도 수원시 권선구 권광로 81,경기도 수원시 권선구 권선동 1042-22,37.25517148,127.028996,031-233-2331,화~토 10:00~22:00,"매주 일, 월, 추석, 설날 당일",모두 가능,2022-11-30
,반려동물서비스,미용,또왕또왕 Dog Salon,강원도 강릉시 입암로148번길 62,강원도 강릉시 입암동 296-5,37.7541797,128.916871,0507-1340-7847,화~일 10:00~20:00,매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,똑띠네,인천광역시 중구 도원로26번길 25,인천광역시 중구 도원동 40-4,37.46593247,126.638118,032-881-4243,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,똘이랑쩡아 애견미용,경기도 평택시 원평로105번길 10-15,경기도 평택시 통복동 287-4,36.99401035,127.079319,031-647-0302,월~토 10:00~19:00,"매주 일요일, 법정공휴일",모두 가능,2022-11-30
,반려동물서비스,미용,똘이야미용하개,경기도 부천시 부일로 305,경기도 부천시 상동 317-7,37.48860897,126.764218,032-661-6979,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지,경기도 성남시 중원구 박석로 70,경기도 성남시 중원구 상대원동 926-1,37.43905318,127.165754,,월~목 10:00~20:00,매주 금~일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지,대구광역시 달성군 옥포읍 돌미로 42,대구광역시 달성군 옥포읍 강림리 1128,35.77913008,128.438868,053-616-5255,월~토 10:00~19:30,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지,전라남도 장흥군 장흥읍 의향길 9,전라남도 장흥군 장흥읍 건산리 798-3,34.68248156,126.905852,061-864-3760,월~토 10:00~19:00,"매주 일,월",모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지,충청북도 충주시 남산로 31,충청북도 충주시 용산동 1119,36.96162504,127.935627,043-854-1611,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지네,부산광역시 동래구 명서로 182,부산광역시 동래구 명장동 326-4,35.20708245,129.101808,051-526-0999,금~수 10:30~19:00,매주 목요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지미장원,경기도 평택시 안중읍 안중로114번길 22,경기도 평택시 안중읍 안중리 262-63,36.98692825,126.92828,0507-1447-5025,"월, 수~일 10:00~21:00",매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지샵,광주광역시 광산구 신창로35번길 87,광주광역시 광산구 신가동 1047-5,35.18697509,126.834114,062-959-5672,매일 09:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,똥강아지애견,제주특별자치도 제주시 화삼로 12,제주특별자치도 제주시 화북이동 116,33.51387652,126.573835,064-753-4411,"월~09:00~18:00, 토 09:00~17:00",매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강쥐,울산광역시 동구 진성6길 61,울산광역시 동구 전하동 685-8,35.50672948,129.425291,0507-1342-3905,수~월 10:00~19:30,매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,똥강쥐장바구니,경기도 의정부시 동일로 660,경기도 의정부시 금오동 344-17,37.74737527,127.054161,031-840-1002,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,똥개애견미용,인천광역시 연수구 함박로 23-1,인천광역시 연수구 연수동 487-7,37.42597702,126.679911,032-818-0528,매일 10:00~18:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,똥개언니,인천광역시 미추홀구 낙섬서로 60,인천광역시 미추홀구 용현동 622-8,37.45447046,126.636993,0507-1337-9451,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,똥깡아지,경기도 화성시 남양읍 역골동로 52,경기도 화성시 남양읍 남양리 2052-10,37.20460866,126.832288,031-356-0606,"월~금 08:00~20:00, 토,일 10:30~18:00",연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,뚜뚜네미용실,대구광역시 동구 동호로9길 25,대구광역시 동구 신서동 555-2,35.86845279,128.731158,0507-1346-7314,월~토 13:00~22:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,뚜뚜미엘,서울특별시 광진구 긴고랑로 60,서울특별시 광진구 중곡동 41-1,37.56188161,127.082686,0507-1490-9096,매일 10:00~20:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,뚜뚜보떼펫살롱,인천광역시 서구 고산후로 103,인천광역시 서구 당하동 1028-18,37.59299368,126.698877,,정보없음,정보없음,모두 가능,2022-11-30
,반려동물서비스,미용,뚜아네,경상북도 영덕군 영덕읍 덕곡2길 13,경상북도 영덕군 영덕읍 덕곡리 213-8,36.41306695,129.369802,054-734-7774,월~토 10:00~17:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,띠아몽,경상북도 김천시 영남대로 2091,경상북도 김천시 덕곡동 698-3,36.11496928,128.156968,,"월,수~일 10:00~20:00",매주 화요일,모두 가능,2022-11-30
,반려동물서비스,미용,라떼멍살롱,서울특별시 구로구 경인로47길 44-9,서울특별시 구로구 고척동 52,37.50148709,126.86565,,"월~금 10:00~16:00, 일 10:00~19:00",매주 토요일,모두 가능,2022-11-30
,반려동물서비스,미용,라라도그,경상남도 김해시 김해대로2324번길 48-23,경상남도 김해시 봉황동 74-8,35.2251035,128.877641,,매일 10:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,라라애견미용학원 인천센터,인천광역시 부평구 시장로 36,인천광역시 부평구 부평동 152-17,37.49383389,126.726313,1811-9552,화~토 09:00~18:00,"매주 월,일",모두 가능,2022-11-30
,반려동물서비스,미용,라라펫,경기도 안산시 상록구 항가울로 27-1,경기도 안산시 상록구 사동 1424-4,37.2844449,126.847157,031-418-0279,매일 10:00~21:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,라라펫살롱,부산광역시 강서구 명지국제5로 165,부산광역시 강서구 명지동 3325,35.10998668,128.92137,0507-1370-8963,"화~일, 법정공휴일 10:00~20:00",매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,라보떼펫살롱,광주광역시 광산구 장신로 60,광주광역시 광산구 장덕동 1633,35.1905404,126.816615,0507-1349-6045,매일 12:00~19:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,라비드펫살롱,경기도 김포시 김포한강1로 240,경기도 김포시 운양동 1340-4,37.65283505,126.68443,,매일 10:00~07:00,연중무휴,모두 가능,2022-11-30
,반려동물서비스,미용,라쁘뻬 청담,서울특별시 강남구 삼성로149길 17,서울특별시 강남구 청담동 12-5,37.52317163,127.046152,0507-1304-9424,"화~금 13:00~19:00, 토 13:00~17:00","매주 일, 월",모두 가능,2022-11-30
,반려동물서비스,미용,라온하제,부산광역시 동래구 안연로 56-1,부산광역시 동래구 안락동 633-50,35.19255058,129.099463,051-507-8088,월~토 10:00~19:00,매주 일요일,모두 가능,2022-11-30
,반려동물서비스,미용,라움펫살롱,대전광역시 중구 대종로 654,대전광역시 중구 중촌동 117-14,36.33879616,127.413585,042-252-4630,"화~일, 법정공휴일 10:00~19:00",매주 월요일,모두 가능,2022-11-30
,반려동물서비스,미용,라이크잇,세종특별자치시 보듬4로 9,세종특별자치시 도담동 653,36.51311314,127.260704,0507-1413-4209,월~토 10:00~20:00,매주 일요일,모두 가능,2022-11-30
